prefix,thld_delta,instance,tau_star_val,succ_trials,total_trials,Ps_hat,TTS_at_tau_star
uf20,9.0,12,21,115,200,0.575,113.0213909012083
uf20,9.0,13,21,25,200,0.125,724.2384880811143
uf20,9.0,14,21,45,200,0.225,379.4096291534582
uf20,9.0,15,21,42,200,0.21,410.26479104113275
uf20,9.0,16,21,37,200,0.185,472.747293317158
uf20,9.0,17,21,31,200,0.155,574.2153435659951
uf20,9.0,18,21,8,200,0.04,2369.0310834215807
uf20,9.0,19,21,20,200,0.1,917.8825037248791
uf20,9.0,20,21,36,200,0.18,487.31729125417917
uf20,0.9,1,107,158,200,0.79,315.73634117540803
uf20,0.9,2,107,199,200,0.995,93.00182979068404
uf20,0.9,3,107,66,200,0.33,1230.4140131685035
uf20,0.9,4,107,65,200,0.325,1253.6891034396313
uf20,0.9,5,107,156,200,0.78,325.4370151750007
uf20,0.9,6,107,76,200,0.38,1030.7872526047076
uf20,0.9,7,107,181,200,0.905,209.33673232322496
uf20,0.9,8,107,92,200,0.46,799.6823985062196
uf20,0.9,9,107,39,200,0.195,2271.6628618331465
uf20,0.9,10,107,151,200,0.755,350.3407301432662
uf20,0.9,11,107,187,200,0.935,180.27327760574954
uf20,0.9,12,107,200,200,1.0,107.0
uf20,0.9,13,107,112,200,0.56,600.2008313819515
uf20,0.9,14,107,160,200,0.8,306.164783427706
uf20,0.9,15,107,159,200,0.795,310.935271396177
uf20,0.9,16,107,145,200,0.725,381.6880307538626
uf20,0.9,17,107,160,200,0.8,306.164783427706
uf20,0.9,18,107,72,200,0.36,1104.11707396123
uf20,0.9,19,107,134,200,0.67,444.45731190166987
uf20,0.9,20,107,157,200,0.785,320.56969605071254
uf250,0.1,1,1446,48,200,0.24,24264.51182934605
uf250,0.1,2,1446,4,200,0.02,329613.05553162843
uf250,0.1,3,1446,7,200,0.035,186910.0088600169
uf250,0.1,4,1446,81,200,0.405,12825.79866527089
uf250,0.1,5,1446,5,200,0.025,263019.45622902433
uf250,0.1,6,1446,48,200,0.24,24264.51182934605
uf250,0.1,7,1446,2,200,0.01,662572.4936961996
uf250,0.1,8,1446,36,200,0.18,33555.27634064491
uf250,0.1,9,1446,15,200,0.075,85414.88487020029
uf250,0.1,10,1446,10,200,0.05,129823.5211531862
uf250,0.1,11,1446,0,200,0.0,inf
uf250,0.1,12,1446,95,200,0.475,10334.451118792565
uf250,0.1,13,1446,13,200,0.065,99080.4935266897
uf250,0.1,14,1446,42,200,0.21,28249.66132597514
uf250,0.1,15,1446,19,200,0.095,66710.61632995238
uf250,0.1,16,1446,90,200,0.45,11138.614840704431
uf250,0.1,17,1446,46,200,0.23,25478.09422969629
uf250,0.1,18,1446,6,200,0.03,218622.7626664887
uf250,0.1,19,1446,108,200,0.54,8575.440059646862
uf250,0.1,20,1446,72,200,0.36,14921.05877521438
uf250,0.2,1,891,43,200,0.215,16950.38696565398
uf250,0.2,2,891,1,200,0.005,818588.0098680311
uf250,0.2,3,891,7,200,0.035,115170.69010669092
uf250,0.2,4,891,69,200,0.345,9697.500036299323
uf250,0.2,5,891,6,200,0.03,134711.53633184056
uf250,0.2,6,891,37,200,0.185,20057.992302170842
uf250,0.2,7,891,0,200,0.0,inf
uf250,0.2,8,891,20,200,0.1,38944.44337232701
uf250,0.2,9,891,6,200,0.03,134711.53633184056
uf250,0.2,10,891,5,200,0.025,162068.00518676397
uf250,0.2,11,891,0,200,0.0,inf
uf250,0.2,12,891,68,200,0.34,9874.9798481472
uf250,0.2,13,891,9,200,0.045,89115.02293814457
uf250,0.2,14,891,27,200,0.135,28292.948058179958
uf250,0.2,15,891,14,200,0.07,56540.82213399734
uf250,0.2,16,891,60,200,0.3,11504.050692218554
uf250,0.2,17,891,33,200,0.165,22754.690342494672
uf250,0.2,18,891,2,200,0.01,408265.6237090691
uf250,0.2,19,891,83,200,0.415,7653.18829388651
uf250,0.2,20,891,40,200,0.2,18388.192764475818
uf250,0.02,1,4581,59,200,0.295,60351.40444760407
uf250,0.02,2,4581,3,200,0.015,1395844.2624571659
uf250,0.02,3,4581,8,200,0.04,516787.20919782185
uf250,0.02,4,4581,130,200,0.65,20095.103855889458
uf250,0.02,5,4581,16,200,0.08,253008.84560085757
uf250,0.02,6,4581,114,199,0.5728643216080402,24800.089495661596
uf250,0.02,7,4581,3,200,0.015,1395844.2624571659
uf250,0.02,8,4581,59,200,0.295,60351.40444760407
uf250,0.02,9,4581,19,200,0.095,211342.55422372877
uf250,0.02,10,4581,24,200,0.12,165029.55662387537
uf250,0.02,11,4581,2,200,0.01,2099062.6511910725
uf250,0.02,12,4581,185,199,0.9296482412060302,7948.122645263432
uf250,0.02,13,4581,42,198,0.21212121212121213,88487.03519314571
uf250,0.02,14,4581,86,200,0.43,37529.931729230746
uf250,0.02,15,4581,34,200,0.17,113220.2671565676
uf250,0.02,16,4581,139,200,0.695,17766.137571869105
uf250,0.02,17,4581,118,200,0.59,23661.20359131981
uf250,0.02,18,4581,16,200,0.08,253008.84560085757
uf250,0.02,19,4581,161,200,0.805,12904.85444309207
uf250,0.02,20,4581,131,200,0.655,19823.406597580102
uf250,0.03,1,3465,66,200,0.33,39844.71547316696
uf250,0.03,2,3465,3,200,0.015,1055795.7584400962
uf250,0.03,3,3465,9,200,0.045,346558.42253722885
uf250,0.03,4,3465,139,200,0.695,13438.04118893832
uf250,0.03,5,3465,12,200,0.06,257887.84776501072
uf250,0.03,6,3465,103,200,0.515,22051.926237920427
uf250,0.03,7,3465,5,200,0.025,630264.4646151932
uf250,0.03,8,3465,43,200,0.215,65918.17153309881
uf250,0.03,9,3465,21,200,0.105,143844.67858119035
uf250,0.03,10,3465,29,200,0.145,101861.00606060334
uf250,0.03,11,3465,3,200,0.015,1055795.7584400962
uf250,0.03,12,3465,172,200,0.86,8115.970882712561
uf250,0.03,13,3465,29,200,0.145,101861.00606060334
uf250,0.03,14,3465,81,200,0.405,30734.019623211363
uf250,0.03,15,3465,32,200,0.16,91520.53169577138
uf250,0.03,16,3465,140,200,0.7,13253.550775494865
uf250,0.03,17,3465,93,200,0.465,25511.122707924314
uf250,0.03,18,3465,12,200,0.06,257887.84776501072
uf250,0.03,19,3465,147,200,0.735,12015.518722514891
uf250,0.03,20,3465,126,200,0.63,16049.160884271832
uf250,0.04,1,2645,45,200,0.225,47787.54614813794
uf250,0.04,2,2645,2,200,0.01,1211966.9749837124
uf250,0.04,3,2645,11,200,0.055,215319.06416451058
uf250,0.04,4,2645,111,200,0.555,15043.795259910377
uf250,0.04,5,2645,14,200,0.07,167845.65044267447
uf250,0.04,6,2645,98,200,0.49,18089.810161673693
uf250,0.04,7,2645,6,200,0.03,399901.249829089
uf250,0.04,8,2645,41,200,0.205,53094.92669101461
uf250,0.04,9,2645,16,200,0.08,146083.4744846689
uf250,0.04,10,2645,21,200,0.105,109803.51366442957
uf250,0.04,11,2645,0,200,0.0,inf
uf250,0.04,12,2645,161,200,0.805,7451.067452953182
uf250,0.04,13,2645,30,200,0.15,74949.27009167426
uf250,0.04,14,2645,65,200,0.325,30990.72596820397
uf250,0.04,15,2645,20,200,0.1,115609.4867786812
uf250,0.04,16,2645,121,200,0.605,13113.440539589194
uf250,0.04,17,2645,79,200,0.395,24238.855786602955
uf250,0.04,18,2645,11,200,0.055,215319.06416451058
uf250,0.04,19,2645,142,200,0.71,9839.993116330932
uf250,0.04,20,2645,118,200,0.59,13661.620497498556
uf250,0.05,1,2533,51,200,0.255,39626.50424002207
uf250,0.05,2,2533,2,200,0.01,1160647.390409733
uf250,0.05,3,2533,10,200,0.05,227415.61485547762
uf250,0.05,4,2533,105,200,0.525,15669.346943999168
uf250,0.05,5,2533,10,200,0.05,227415.61485547762
uf250,0.05,6,2533,86,200,0.43,20751.651838057518
uf250,0.05,7,2533,7,200,0.035,327415.665589504
uf250,0.05,8,2533,39,200,0.195,53776.84139274168
uf250,0.05,9,2533,14,200,0.07,160738.38660540432
uf250,0.05,10,2533,26,200,0.13,83762.19242223729
uf250,0.05,11,2533,2,200,0.01,1160647.390409733
uf250,0.05,12,2533,152,200,0.76,8173.752641126056
uf250,0.05,13,2533,23,200,0.115,95482.70439264273
uf250,0.05,14,2533,63,200,0.315,30832.07120866144
uf250,0.05,15,2533,31,200,0.155,69261.30786917455
uf250,0.05,16,2533,112,200,0.56,14208.492578415731
uf250,0.05,17,2533,77,200,0.385,23995.276627889405
uf250,0.05,18,2533,9,200,0.045,253342.70830787902
uf250,0.05,19,2533,140,200,0.7,9688.670740065943
uf250,0.05,20,2533,88,200,0.44,20118.18556429301
uf250,0.06,1,2116,57,200,0.285,29047.18941208222
uf250,0.06,2,2116,2,200,0.01,969573.5799869699
uf250,0.06,3,2116,10,200,0.05,189976.8815768617
uf250,0.06,4,2116,107,200,0.535,12726.018879967834
uf250,0.06,5,2116,6,200,0.03,319920.9998632712
uf250,0.06,6,2116,64,200,0.32,25267.016104429884
uf250,0.06,7,2116,5,200,0.025,384888.77550526656
uf250,0.06,8,2116,40,200,0.2,43669.378102840434
uf250,0.06,9,2116,13,200,0.065,144989.15926865517
uf250,0.06,10,2116,21,200,0.105,87842.81093154366
uf250,0.06,11,2116,1,200,0.005,1944031.682245515
uf250,0.06,12,2116,118,200,0.59,10929.296397998845
uf250,0.06,13,2116,13,200,0.065,144989.15926865517
uf250,0.06,14,2116,54,200,0.27,30963.480825906463
uf250,0.06,15,2116,13,200,0.065,144989.15926865517
uf250,0.06,16,2116,105,200,0.525,13089.750546191173
uf250,0.06,17,2116,65,200,0.325,24792.580774563176
uf250,0.06,18,2116,11,200,0.055,172255.25133160848
uf250,0.06,19,2116,127,200,0.635,9668.565249101754
uf250,0.06,20,2116,88,200,0.44,16806.190546405058
uf250,0.07,1,1781,51,200,0.255,27862.141354709554
uf250,0.07,2,1781,1,200,0.005,1636257.2902075907
uf250,0.07,3,1781,6,200,0.03,269271.88126487995
uf250,0.07,4,1781,92,200,0.46,13310.601418126886
uf250,0.07,5,1781,8,200,0.04,200916.39807494447
uf250,0.07,6,1781,59,199,0.2964824120603015,23322.9598953779
uf250,0.07,7,1781,5,200,0.025,323954.1158671454
uf250,0.07,8,1781,40,200,0.2,36755.7478266346
uf250,0.07,9,1781,6,200,0.03,269271.88126487995
uf250,0.07,10,1781,9,200,0.045,178130.029015528
uf250,0.07,11,1781,0,200,0.0,inf
uf250,0.07,12,1781,108,199,0.542713567839196,10482.276410104641
uf250,0.07,13,1781,19,200,0.095,82165.70379228573
uf250,0.07,14,1781,48,198,0.24242424242424243,29542.040840642196
uf250,0.07,15,1781,18,200,0.09,86965.84678669201
uf250,0.07,16,1781,100,200,0.5,11832.707873988782
uf250,0.07,17,1781,43,200,0.215,33881.7499279795
uf250,0.07,18,1781,6,199,0.03015075376884422,267904.8070201775
uf250,0.07,19,1781,121,200,0.605,8829.881890740398
uf250,0.07,20,1781,79,199,0.3969849246231156,16215.096829342237
uf250,0.08,1,1631,50,200,0.25,26108.796107221868
uf250,0.08,2,1631,0,200,0.0,inf
uf250,0.08,3,1631,10,200,0.05,146433.0311209175
uf250,0.08,4,1631,86,200,0.43,13361.999268800557
uf250,0.08,5,1631,13,200,0.065,111756.76690320254
uf250,0.08,6,1631,60,200,0.3,21058.48112122162
uf250,0.08,7,1631,2,200,0.01,747341.4503585765
uf250,0.08,8,1631,35,200,0.175,39044.33475170625
uf250,0.08,9,1631,17,200,0.085,84553.97894430876
uf250,0.08,10,1631,11,200,0.055,132773.30572866419
uf250,0.08,11,1631,0,200,0.0,inf
uf250,0.08,12,1631,106,200,0.53,9948.089937639112
uf250,0.08,13,1631,19,200,0.095,75245.51537631557
uf250,0.08,14,1631,42,200,0.21,31863.898770861306
uf250,0.08,15,1631,25,200,0.125,56249.18924096653
uf250,0.08,16,1631,85,200,0.425,13572.882063107163
uf250,0.08,17,1631,55,200,0.275,23356.3900951919
uf250,0.08,18,1631,5,200,0.025,296669.9399097778
uf250,0.08,19,1631,119,200,0.595,8309.875792357594
uf250,0.08,20,1631,71,200,0.355,17128.728796812084
uf250,0.09,1,1383,49,200,0.245,22662.277074772937
uf250,0.09,2,1383,1,200,0.005,1270602.9378759675
uf250,0.09,3,1383,5,200,0.025,251560.10232692992
uf250,0.09,4,1383,85,200,0.425,11509.071669697858
uf250,0.09,5,1383,4,200,0.02,315252.3207470554
uf250,0.09,6,1383,52,200,0.26,21151.91844925719
uf250,0.09,7,1383,5,200,0.025,251560.10232692992
uf250,0.09,8,1383,23,200,0.115,52132.878079362374
uf250,0.09,9,1383,10,200,0.05,124167.30965066148
uf250,0.09,10,1383,8,200,0.04,156017.61849390692
uf250,0.09,11,1383,0,200,0.0,inf
uf250,0.09,12,1383,98,200,0.49,9458.679566576453
uf250,0.09,13,1383,7,200,0.035,178766.62673126097
uf250,0.09,14,1383,34,200,0.17,34181.102265342284
uf250,0.09,15,1383,16,200,0.08,76383.15508971535
uf250,0.09,16,1383,81,200,0.405,12266.998308485228
uf250,0.09,17,1383,39,200,0.195,29361.773251544313
uf250,0.09,18,1383,9,200,0.045,138323.31843260824
uf250,0.09,19,1383,102,200,0.51,8928.227894129215
uf250,0.09,20,1383,67,200,0.335,15611.387772123087
uf50,1.0,1,121,43,200,0.215,2301.9044027431332
uf50,1.0,2,121,7,200,0.035,15640.464088562963
uf50,1.0,3,121,156,200,0.78,368.0175592165896
uf50,1.0,4,121,37,200,0.185,2723.9248805417196
uf50,1.0,5,121,165,199,0.8291457286432161,315.36115341632194
uf50,1.0,6,121,13,200,0.065,8290.967992205708
uf50,1.0,7,121,94,200,0.47,877.6888683976154
uf50,1.0,8,121,26,198,0.13131313131313133,3958.3397270413684
uf50,1.0,9,121,61,200,0.305,1531.4982801005951
uf50,1.0,10,121,74,200,0.37,1206.0234359309104
uf50,1.0,11,121,28,200,0.14,3694.569129958709
uf50,1.0,12,121,38,199,0.19095477386934673,2629.6573079085942
uf50,1.0,13,121,89,200,0.445,946.3956169654124
uf50,1.0,14,121,55,200,0.275,1732.7548752410914
uf50,1.0,15,121,83,200,0.415,1039.3218670710075
uf50,1.0,16,121,72,200,0.36,1248.5809901804566
uf50,1.0,17,121,34,200,0.17,2990.5375083922027
uf50,1.0,18,121,125,200,0.625,568.1168162486455
uf50,1.0,19,121,19,200,0.095,5582.285322215932
uf50,1.0,20,121,93,200,0.465,890.8646024989445
uf50,2.0,1,72,21,200,0.105,2988.980334154605
uf50,2.0,2,72,4,200,0.02,16412.268325226312
uf50,2.0,3,72,98,200,0.49,492.4258342686223
uf50,2.0,4,72,17,200,0.085,3732.6097388045564
uf50,2.0,5,72,150,200,0.75,239.1788228318901
uf50,2.0,6,72,5,200,0.025,13096.404459536483
uf50,2.0,7,72,61,200,0.305,911.3047617127509
uf50,2.0,8,72,11,200,0.055,5861.237285385544
uf50,2.0,9,72,33,200,0.165,1838.7628559591656
uf50,2.0,10,72,43,200,0.215,1369.7282396488065
uf50,2.0,11,72,18,200,0.09,3515.7445079403847
uf50,2.0,12,72,26,200,0.13,2380.922958705521
uf50,2.0,13,72,42,200,0.21,1406.6221407124551
uf50,2.0,14,72,30,200,0.15,2040.2069741400933
uf50,2.0,15,72,69,200,0.345,783.6363665696423
uf50,2.0,16,72,39,200,0.195,1528.5955705793135
uf50,2.0,17,72,22,200,0.11,2845.2878661665627
uf50,2.0,18,72,85,200,0.425,599.170759376895
uf50,2.0,19,72,12,200,0.06,5358.708524987236
uf50,2.0,20,72,70,200,0.35,769.6968496308263
uf50,3.0,1,59,7,200,0.035,7626.341993596816
uf50,3.0,2,59,6,200,0.03,8920.292529268903
uf50,3.0,3,59,81,200,0.405,523.3209690532382
uf50,3.0,4,59,13,200,0.065,4042.7034011581545
uf50,3.0,5,59,125,200,0.625,277.0156376749593
uf50,3.0,6,59,10,200,0.05,5297.086962681871
uf50,3.0,7,59,49,200,0.245,966.792731317139
uf50,3.0,8,59,8,200,0.04,6655.849234374916
uf50,3.0,9,59,23,200,0.115,2224.034567376992
uf50,3.0,10,59,36,200,0.18,1369.1295325712651
uf50,3.0,11,59,20,200,0.1,2578.812748560374
uf50,3.0,12,59,18,200,0.09,2880.957305117815
uf50,3.0,13,59,30,200,0.15,1671.8362704759095
uf50,3.0,14,59,18,200,0.09,2880.957305117815
uf50,3.0,15,59,55,200,0.275,844.8970052828462
uf50,3.0,16,59,35,200,0.175,1412.394696720214
uf50,3.0,17,59,27,200,0.135,1873.4948770287513
uf50,3.0,18,59,79,200,0.395,540.6776905140167
uf50,3.0,19,59,10,200,0.05,5297.086962681871
uf50,3.0,20,59,44,200,0.22,1093.5504890596408
uf50,4.0,1,49,11,200,0.055,3988.897596998495
uf50,4.0,2,49,3,200,0.015,14930.445068849844
uf50,4.0,3,49,63,200,0.315,596.4356451734743
uf50,4.0,4,49,5,200,0.025,8912.830812740105
uf50,4.0,5,49,109,200,0.545,286.5592567765844
uf50,4.0,6,49,7,200,0.035,6333.741655699051
uf50,4.0,7,49,35,200,0.175,1173.0057650727201
uf50,4.0,8,49,4,200,0.02,11169.46038800124
uf50,4.0,9,49,27,200,0.135,1555.953372447607
uf50,4.0,10,49,22,200,0.11,1936.376464474466
uf50,4.0,11,49,6,200,0.03,7408.378541257225
uf50,4.0,12,49,14,200,0.07,3109.4279288056896
uf50,4.0,13,49,32,200,0.16,1294.2297411523225
uf50,4.0,14,49,21,200,0.105,2034.167171855217
uf50,4.0,15,49,43,200,0.215,932.1761630943266
uf50,4.0,16,49,24,200,0.12,1765.2146419056742
uf50,4.0,17,49,24,200,0.12,1765.2146419056742
uf50,4.0,18,49,58,200,0.29,658.8605085129099
uf50,4.0,19,49,7,200,0.035,6333.741655699051
uf50,4.0,20,49,39,200,0.195,1040.294207755366
uf50,5.0,1,39,5,200,0.025,7093.885748915594
uf50,5.0,2,39,3,200,0.015,11883.41546296212
uf50,5.0,3,39,36,200,0.18,905.0178266149042
uf50,5.0,4,39,5,200,0.025,7093.885748915594
uf50,5.0,5,39,86,200,0.43,319.5082596463653
uf50,5.0,6,39,4,200,0.02,8889.978676164252
uf50,5.0,7,39,19,200,0.095,1799.2489881522424
uf50,5.0,8,39,4,200,0.02,8889.978676164252
uf50,5.0,9,39,7,200,0.035,5041.141317801286
uf50,5.0,10,39,10,200,0.05,3501.464263467678
uf50,5.0,11,39,1,200,0.005,35830.4516103852
uf50,5.0,12,39,9,200,0.045,3900.657569683096
uf50,5.0,13,39,13,200,0.065,2672.2954685621703
uf50,5.0,14,39,10,200,0.05,3501.464263467678
uf50,5.0,15,39,17,200,0.085,2021.8302751858014
uf50,5.0,16,39,14,200,0.07,2474.8508004779983
uf50,5.0,17,39,5,200,0.025,7093.885748915594
uf50,5.0,18,39,44,200,0.22,722.8554080224744
uf50,5.0,19,39,6,200,0.03,5896.464553245547
uf50,5.0,20,39,17,200,0.085,2021.8302751858014
uf50,0.5,1,151,29,198,0.14646464646464646,4390.907958430854
uf50,0.5,2,151,9,200,0.045,15102.545974926858
uf50,0.5,3,151,163,199,0.8190954773869347,406.706303794491
uf50,0.5,4,151,34,200,0.17,3731.993088985311
uf50,0.5,5,151,177,200,0.885,321.5152833393799
uf50,0.5,6,151,6,200,0.03,22829.90121897635
uf50,0.5,7,151,124,200,0.62,718.6773233233595
uf50,0.5,8,151,17,199,0.08542713567839195,7787.180297394869
uf50,0.5,9,151,60,200,0.3,1949.6202632154902
uf50,0.5,10,151,93,200,0.465,1111.7401237796744
uf50,0.5,11,151,29,200,0.145,4438.9644776770865
uf50,0.5,12,151,40,190,0.21052631578947367,2941.6823580993187
uf50,0.5,13,151,86,200,0.43,1237.0704411949014
uf50,0.5,14,151,63,200,0.315,1837.995559616217
uf50,0.5,15,151,101,200,0.505,988.8838937186333
uf50,0.5,16,151,90,200,0.45,1163.1610241676135
uf50,0.5,17,151,46,200,0.23,2660.575538509087
uf50,0.5,18,151,131,199,0.6582914572864321,647.5903924725212
uf50,0.5,19,151,18,200,0.09,7373.297509708307
uf50,0.5,20,151,87,200,0.435,1217.9798728587095
uf50,0.6,1,134,36,200,0.18,3109.5484299076193
uf50,0.6,2,134,6,200,0.03,20259.647439356493
uf50,0.6,3,134,155,200,0.775,413.6967702981351
uf50,0.6,4,134,30,200,0.15,3797.051868538507
uf50,0.6,5,134,168,200,0.84,336.73417369409606
uf50,0.6,6,134,8,200,0.04,15116.67453230913
uf50,0.6,7,134,106,200,0.53,817.3170151095285
uf50,0.6,8,134,22,200,0.11,5295.396862032214
uf50,0.6,9,134,57,200,0.285,1839.4722973624848
uf50,0.6,10,134,94,200,0.47,971.9860195477723
uf50,0.6,11,134,32,200,0.16,3539.3221492736984
uf50,0.6,12,134,50,200,0.25,2145.051304946493
uf50,0.6,13,134,65,200,0.325,1570.0405594477627
uf50,0.6,14,134,58,200,0.29,1801.7817987904066
uf50,0.6,15,134,101,200,0.505,877.552594425807
uf50,0.6,16,134,80,200,0.4,1208.0302479209508
uf50,0.6,17,134,44,200,0.22,2483.657042949015
uf50,0.6,18,134,132,200,0.66,572.0126793614759
uf50,0.6,19,134,22,200,0.11,5295.396862032214
uf50,0.6,20,134,85,200,0.425,1115.1233577292212
uf50,0.7,1,132,42,200,0.21,2578.8072579728346
uf50,0.7,2,132,8,200,0.04,14891.05252436422
uf50,0.7,3,132,161,200,0.805,371.84911296401515
uf50,0.7,4,132,35,200,0.175,3159.9338977469197
uf50,0.7,5,132,155,200,0.775,407.52219163696896
uf50,0.7,6,132,8,200,0.04,14891.05252436422
uf50,0.7,7,132,113,200,0.565,730.2687543282029
uf50,0.7,8,132,25,200,0.125,4552.356210795575
uf50,0.7,9,132,61,200,0.305,1670.7253964733766
uf50,0.7,10,132,97,200,0.485,916.0535121046918
uf50,0.7,11,132,33,200,0.165,3371.0652359251367
uf50,0.7,12,132,49,200,0.245,2162.9939073535993
uf50,0.7,13,132,78,200,0.39,1229.7936232230559
uf50,0.7,14,132,61,200,0.305,1670.7253964733766
uf50,0.7,15,132,90,200,0.45,1016.803014504139
uf50,0.7,16,132,77,200,0.385,1250.4447354446909
uf50,0.7,17,132,40,200,0.2,2724.176705848269
uf50,0.7,18,132,128,200,0.64,594.9999728565878
uf50,0.7,19,132,18,200,0.09,6445.531597890706
uf50,0.7,20,132,90,200,0.45,1016.803014504139
uf50,0.8,1,115,30,200,0.15,3258.6639170293156
uf50,0.8,2,115,13,200,0.065,7879.845612426912
uf50,0.8,3,115,149,200,0.745,387.5578302304994
uf50,0.8,4,115,23,200,0.115,4334.9826313280355
uf50,0.8,5,115,166,200,0.83,298.8755475620051
uf50,0.8,6,115,7,200,0.035,14864.903885824304
uf50,0.8,7,115,98,200,0.49,786.5134852901606
uf50,0.8,8,115,22,200,0.11,4544.557008460482
uf50,0.8,9,115,63,200,0.315,1399.7979427540724
uf50,0.8,10,115,73,200,0.365,1166.1732207866025
uf50,0.8,11,115,21,200,0.105,4774.065811496938
uf50,0.8,12,115,35,200,0.175,2752.9727139461797
uf50,0.8,13,115,76,200,0.38,1107.8554584069288
uf50,0.8,14,115,56,200,0.28,1612.1400756773955
uf50,0.8,15,115,90,200,0.45,885.8511111210302
uf50,0.8,16,115,78,200,0.39,1071.4111111412985
uf50,0.8,17,115,36,200,0.18,2668.6423092490763
uf50,0.8,18,115,108,200,0.54,682.0024943702554
uf50,0.8,19,115,19,200,0.095,5305.477785577125
uf50,0.8,20,115,83,200,0.415,987.7852455633542
uf50,0.9,1,141,33,200,0.165,3600.9105929200323
uf50,0.9,2,141,9,200,0.045,14102.377367315807
uf50,0.9,3,141,162,200,0.81,390.98982036173265
uf50,0.9,4,141,39,200,0.195,2993.4996590511555
uf50,0.9,5,141,172,200,0.86,330.2602870021562
uf50,0.9,6,141,6,200,0.03,21317.987230964667
uf50,0.9,7,141,114,200,0.57,769.3744352779214
uf50,0.9,8,141,19,200,0.095,6504.977111011953
uf50,0.9,9,141,78,200,0.39,1313.6431884428096
uf50,0.9,10,141,87,200,0.435,1137.3189541263446
uf50,0.9,11,141,18,200,0.09,6884.999661383253
uf50,0.9,12,141,36,200,0.18,3271.9875269923455
uf50,0.9,13,141,97,200,0.485,978.5117061118298
uf50,0.9,14,141,57,200,0.285,1935.5641337918682
uf50,0.9,15,141,104,200,0.52,884.6815619380322
uf50,0.9,16,141,84,200,0.42,1192.0260737824146
uf50,0.9,17,141,44,200,0.22,2613.4003213120227
uf50,0.9,18,141,146,200,0.73,495.9233728447188
uf50,0.9,19,141,25,200,0.125,4862.744134258909
uf50,0.9,20,141,97,200,0.485,978.5117061118298
uf75,1.0,1,148,94,200,0.47,1073.5367977094797
uf75,1.0,2,148,79,200,0.395,1356.276240611432
uf75,1.0,3,148,4,200,0.02,33736.329335187416
uf75,1.0,4,148,9,200,0.045,14802.495392643541
uf75,1.0,5,148,20,200,0.1,6468.886216727718
uf75,1.0,6,148,23,200,0.115,5578.934169013472
uf75,1.0,7,148,12,200,0.06,11015.123079140429
uf75,1.0,8,148,2,200,0.01,67815.16532990149
uf75,1.0,9,148,75,200,0.375,1450.127499270627
uf75,1.0,10,148,96,200,0.48,1042.2657920991987
uf75,1.0,11,148,14,200,0.07,9391.741499249838
uf75,1.0,12,148,3,200,0.015,45096.0381671383
uf75,1.0,13,148,65,200,0.325,1734.074647748275
uf75,1.0,14,148,49,200,0.245,2425.174987032823
uf75,1.0,15,148,10,200,0.05,13287.607974185032
uf75,1.0,16,148,11,200,0.055,12048.098864403617
uf75,1.0,17,148,64,200,0.32,1767.258215243678
uf75,1.0,18,148,91,200,0.455,1122.8986055057635
uf75,1.0,19,148,10,200,0.05,13287.607974185032
uf75,1.0,20,148,24,200,0.12,5331.668714327342
uf75,0.1,1,721,191,200,0.955,1070.6960190447312
uf75,0.1,2,721,165,197,0.8375634517766497,1826.897652167958
uf75,0.1,3,721,27,200,0.135,22894.742480300505
uf75,0.1,4,721,11,200,0.055,58693.778927263564
uf75,0.1,5,721,46,200,0.23,12703.807703742063
uf75,0.1,6,721,61,200,0.305,9125.704627706851
uf75,0.1,7,721,37,200,0.185,16230.990403889089
uf75,0.1,8,721,14,199,0.07035175879396985,45515.74004033447
uf75,0.1,9,721,172,200,0.86,1688.777779635139
uf75,0.1,10,721,168,199,0.8442211055276382,1785.7775712736993
uf75,0.1,11,721,51,200,0.255,11279.395798285004
uf75,0.1,12,721,20,200,0.1,31513.96596122085
uf75,0.1,13,721,163,200,0.815,1967.718844767793
uf75,0.1,14,721,130,200,0.65,3162.7526479144944
uf75,0.1,15,721,55,199,0.27638190954773867,10264.033045605413
uf75,0.1,16,721,75,197,0.38071065989847713,6929.14793236691
uf75,0.1,17,721,122,200,0.61,3526.2293867859025
uf75,0.1,18,721,181,200,0.905,1410.577420607899
uf75,0.1,19,721,41,200,0.205,14473.135026170714
uf75,0.1,20,721,84,200,0.42,6095.395738986674
uf75,0.2,1,447,174,200,0.87,1008.9648357444381
uf75,0.2,2,447,149,200,0.745,1506.4204357655062
uf75,0.2,3,447,16,200,0.08,24687.831037673728
uf75,0.2,4,447,15,200,0.075,26404.186401783907
uf75,0.2,5,447,34,200,0.17,11047.68815083731
uf75,0.2,6,447,47,200,0.235,7684.468182846072
uf75,0.2,7,447,35,200,0.175,10700.685244642977
uf75,0.2,8,447,16,200,0.08,24687.831037673728
uf75,0.2,9,447,155,200,0.775,1380.0183307706448
uf75,0.2,10,447,147,200,0.735,1550.053930436986
uf75,0.2,11,447,38,200,0.19,9768.892361071928
uf75,0.2,12,447,14,200,0.07,28365.597636247825
uf75,0.2,13,447,147,200,0.735,1550.053930436986
uf75,0.2,14,447,112,200,0.56,2507.381043249835
uf75,0.2,15,447,30,200,0.15,12666.28496445308
uf75,0.2,16,447,43,200,0.215,8503.729487819674
uf75,0.2,17,447,108,200,0.54,2650.9140433348184
