prefix,thld_delta,thld_max,instance,tau_star_val,succ_trials,total_trials,Ps_hat,TTS_at_tau_star
kRkX_n12,0.004,28.0,94,72,6,200,0.03,10885.780713684086
kRkX_n12,0.004,28.0,95,72,9,200,0.045,7201.213974799562
kRkX_n12,0.004,28.0,96,72,9,200,0.045,7201.213974799562
kRkX_n12,0.004,28.0,97,72,4,200,0.02,16412.268325226312
kRkX_n12,0.004,28.0,98,72,3,200,0.015,21938.613162391608
kRkX_n12,0.004,28.0,99,72,0,200,0.0,inf
kRkX_n12,0.004,28.0,100,72,0,200,0.0,inf
kRkX_n18,0.0006,28.0,1,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,2,6401,8,200,0.04,722103.2364276921
kRkX_n18,0.0006,28.0,3,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,4,6401,7,200,0.035,827393.4762883597
kRkX_n18,0.0006,28.0,5,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,6,6401,7,200,0.035,827393.4762883597
kRkX_n18,0.0006,28.0,7,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,8,6401,4,200,0.02,1459096.2437468558
kRkX_n18,0.0006,28.0,9,6401,6,200,0.03,967776.1437262754
kRkX_n18,0.0006,28.0,10,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,11,6401,6,200,0.03,967776.1437262754
kRkX_n18,0.0006,28.0,12,6401,11,200,0.055,521080.2758854564
kRkX_n18,0.0006,28.0,13,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,14,6401,5,200,0.025,1164306.7353540696
kRkX_n18,0.0006,28.0,15,6401,22,200,0.11,252953.99487961343
kRkX_n18,0.0006,28.0,16,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,17,6401,12,200,0.06,476404.0731728235
kRkX_n18,0.0006,28.0,18,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,19,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,20,6401,5,200,0.025,1164306.7353540696
kRkX_n18,0.0006,28.0,21,6401,5,200,0.025,1164306.7353540696
kRkX_n18,0.0006,28.0,22,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,23,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,24,6401,9,200,0.045,640207.9257318332
kRkX_n18,0.0006,28.0,25,6401,17,200,0.085,331839.3741401106
kRkX_n18,0.0006,28.0,26,6401,21,200,0.105,265728.65442949475
kRkX_n18,0.0006,28.0,27,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,28,6401,28,200,0.14,195445.760337733
kRkX_n18,0.0006,28.0,29,6401,10,200,0.05,574689.0448835026
kRkX_n18,0.0006,28.0,30,6401,9,200,0.045,640207.9257318332
kRkX_n18,0.0006,28.0,31,6401,6,200,0.03,967776.1437262754
kRkX_n18,0.0006,28.0,32,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,33,6401,11,200,0.055,521080.2758854564
kRkX_n18,0.0006,28.0,34,6401,6,200,0.03,967776.1437262754
kRkX_n18,0.0006,28.0,35,6401,17,200,0.085,331839.3741401106
kRkX_n18,0.0006,28.0,36,6401,6,200,0.03,967776.1437262754
kRkX_n18,0.0006,28.0,37,6401,4,200,0.02,1459096.2437468558
kRkX_n18,0.0006,28.0,38,6401,16,200,0.08,353527.5312576052
kRkX_n18,0.0006,28.0,39,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,40,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,41,6401,16,200,0.08,353527.5312576052
kRkX_n18,0.0006,28.0,42,6401,16,200,0.08,353527.5312576052
kRkX_n18,0.0006,28.0,43,6401,6,200,0.03,967776.1437262754
kRkX_n18,0.0006,28.0,44,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,45,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,46,6401,19,200,0.095,295307.5070041667
kRkX_n18,0.0006,28.0,47,6401,13,200,0.065,438599.0588273449
kRkX_n18,0.0006,28.0,48,6401,23,200,0.115,241288.90280983265
kRkX_n18,0.0006,28.0,49,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,50,6401,20,200,0.1,279779.32887347386
kRkX_n18,0.0006,28.0,51,6401,16,200,0.08,353527.5312576052
kRkX_n18,0.0006,28.0,52,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,53,6401,8,200,0.04,722103.2364276921
kRkX_n18,0.0006,28.0,54,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,55,6401,14,200,0.07,406192.8198425555
kRkX_n18,0.0006,28.0,56,6401,15,200,0.075,378105.5864828161
kRkX_n18,0.0006,28.0,57,6401,14,200,0.07,406192.8198425555
kRkX_n18,0.0006,28.0,58,6401,21,200,0.105,265728.65442949475
kRkX_n18,0.0006,28.0,59,6401,14,200,0.07,406192.8198425555
kRkX_n18,0.0006,28.0,60,6401,12,200,0.06,476404.0731728235
kRkX_n18,0.0006,28.0,61,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,62,6401,23,200,0.115,241288.90280983265
kRkX_n18,0.0006,28.0,63,6401,9,200,0.045,640207.9257318332
kRkX_n18,0.0006,28.0,64,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,65,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,66,6401,9,199,0.0452261306532663,636932.044692708
kRkX_n18,0.0006,28.0,67,6401,3,200,0.015,1950403.650728732
kRkX_n18,0.0006,28.0,68,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,69,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,70,6401,9,200,0.045,640207.9257318332
kRkX_n18,0.0006,28.0,71,6401,17,200,0.085,331839.3741401106
kRkX_n18,0.0006,28.0,72,6401,15,200,0.075,378105.5864828161
kRkX_n18,0.0006,28.0,73,6401,4,200,0.02,1459096.2437468558
kRkX_n18,0.0006,28.0,74,6401,3,200,0.015,1950403.650728732
kRkX_n18,0.0006,28.0,75,6401,19,200,0.095,295307.5070041667
kRkX_n18,0.0006,28.0,76,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,77,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,78,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,79,6401,12,200,0.06,476404.0731728235
kRkX_n18,0.0006,28.0,80,6401,4,200,0.02,1459096.2437468558
kRkX_n18,0.0006,28.0,81,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,82,6401,6,200,0.03,967776.1437262754
kRkX_n18,0.0006,28.0,83,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,84,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,85,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,86,6401,19,200,0.095,295307.5070041667
kRkX_n18,0.0006,28.0,87,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,88,6401,14,200,0.07,406192.8198425555
kRkX_n18,0.0006,28.0,89,6401,15,200,0.075,378105.5864828161
kRkX_n18,0.0006,28.0,90,6401,10,200,0.05,574689.0448835026
kRkX_n18,0.0006,28.0,91,6401,5,200,0.025,1164306.7353540696
kRkX_n18,0.0006,28.0,92,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,93,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,94,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,95,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,96,6401,33,200,0.165,163471.12556936967
kRkX_n18,0.0006,28.0,97,6401,0,200,0.0,inf
kRkX_n18,0.0006,28.0,98,6401,14,200,0.07,406192.8198425555
kRkX_n18,0.0006,28.0,99,6401,5,200,0.025,1164306.7353540696
kRkX_n18,0.0006,28.0,100,6401,12,200,0.06,476404.0731728235
kRkX_n18,0.0008,28.0,1,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,2,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,3,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,4,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,5,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,6,1565,3,200,0.015,476860.1333214287
kRkX_n18,0.0008,28.0,7,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,8,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,9,1565,1,200,0.005,1437811.712057765
kRkX_n18,0.0008,28.0,10,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,11,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,12,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,13,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,14,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,15,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,16,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,17,1565,3,200,0.015,476860.1333214287
kRkX_n18,0.0008,28.0,18,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,19,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,20,1565,4,200,0.02,356738.8879024885
kRkX_n18,0.0008,28.0,21,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,22,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,23,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,24,1565,3,200,0.015,476860.1333214287
kRkX_n18,0.0008,28.0,25,1565,1,200,0.005,1437811.712057765
kRkX_n18,0.0008,28.0,26,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,27,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,28,1565,10,200,0.05,140507.47621351064
kRkX_n18,0.0008,28.0,29,1565,5,200,0.025,284664.902488536
kRkX_n18,0.0008,28.0,30,1565,4,200,0.02,356738.8879024885
kRkX_n18,0.0008,28.0,31,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,32,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,33,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,34,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,35,1565,5,200,0.025,284664.902488536
kRkX_n18,0.0008,28.0,36,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,37,1565,1,200,0.005,1437811.712057765
kRkX_n18,0.0008,28.0,38,1565,3,200,0.015,476860.1333214287
kRkX_n18,0.0008,28.0,39,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,40,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,41,1565,4,200,0.02,356738.8879024885
kRkX_n18,0.0008,28.0,42,1565,7,200,0.035,202291.9528810003
kRkX_n18,0.0008,28.0,43,1565,3,200,0.015,476860.1333214287
kRkX_n18,0.0008,28.0,44,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,45,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,46,1565,4,200,0.02,356738.8879024885
kRkX_n18,0.0008,28.0,47,1565,8,200,0.04,176549.22121689396
kRkX_n18,0.0008,28.0,48,1565,3,200,0.015,476860.1333214287
kRkX_n18,0.0008,28.0,49,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,50,1565,3,200,0.015,476860.1333214287
kRkX_n18,0.0008,28.0,51,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,52,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,53,1565,5,200,0.025,284664.902488536
kRkX_n18,0.0008,28.0,54,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,55,1565,3,200,0.015,476860.1333214287
kRkX_n18,0.0008,28.0,56,1565,6,200,0.03,236614.53912382768
kRkX_n18,0.0008,28.0,57,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,58,1565,7,200,0.035,202291.9528810003
kRkX_n18,0.0008,28.0,59,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,60,1565,3,200,0.015,476860.1333214287
kRkX_n18,0.0008,28.0,61,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,62,1565,9,200,0.045,156526.38709112935
kRkX_n18,0.0008,28.0,63,1565,5,200,0.025,284664.902488536
kRkX_n18,0.0008,28.0,64,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,65,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,66,1565,1,200,0.005,1437811.712057765
kRkX_n18,0.0008,28.0,67,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,68,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,69,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,70,1565,1,200,0.005,1437811.712057765
kRkX_n18,0.0008,28.0,71,1565,3,200,0.015,476860.1333214287
kRkX_n18,0.0008,28.0,72,1565,4,200,0.02,356738.8879024885
kRkX_n18,0.0008,28.0,73,1565,3,200,0.015,476860.1333214287
kRkX_n18,0.0008,28.0,74,1565,3,200,0.015,476860.1333214287
kRkX_n18,0.0008,28.0,75,1565,5,200,0.025,284664.902488536
kRkX_n18,0.0008,28.0,76,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,77,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,78,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,79,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,80,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,81,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,82,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,83,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,84,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,85,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,86,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,87,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,88,1565,7,200,0.035,202291.9528810003
kRkX_n18,0.0008,28.0,89,1565,5,200,0.025,284664.902488536
kRkX_n18,0.0008,28.0,90,1565,3,200,0.015,476860.1333214287
kRkX_n18,0.0008,28.0,91,1565,1,200,0.005,1437811.712057765
kRkX_n18,0.0008,28.0,92,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,93,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,94,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,95,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,96,1565,8,200,0.04,176549.22121689396
kRkX_n18,0.0008,28.0,97,1565,0,200,0.0,inf
kRkX_n18,0.0008,28.0,98,1565,2,200,0.01,717099.5523060529
kRkX_n18,0.0008,28.0,99,1565,5,200,0.025,284664.902488536
kRkX_n18,0.0008,28.0,100,1565,4,200,0.02,356738.8879024885
kRkX_n18,0.002,28.0,1,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,2,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,3,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,4,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,5,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,6,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,7,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,8,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,9,950,2,200,0.01,435300.047725719
kRkX_n18,0.002,28.0,10,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,11,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,12,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,13,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,14,950,2,200,0.01,435300.047725719
kRkX_n18,0.002,28.0,15,950,3,200,0.015,289467.8125593337
kRkX_n18,0.002,28.0,16,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,17,950,3,200,0.015,289467.8125593337
kRkX_n18,0.002,28.0,18,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,19,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,20,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,21,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,22,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,23,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,24,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,25,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,26,950,3,200,0.015,289467.8125593337
kRkX_n18,0.002,28.0,27,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,28,950,3,200,0.015,289467.8125593337
kRkX_n18,0.002,28.0,29,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,30,950,4,200,0.02,216550.76262451385
kRkX_n18,0.002,28.0,31,950,2,200,0.01,435300.047725719
kRkX_n18,0.002,28.0,32,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,33,950,3,200,0.015,289467.8125593337
kRkX_n18,0.002,28.0,34,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,35,950,2,200,0.01,435300.047725719
kRkX_n18,0.002,28.0,36,950,2,200,0.01,435300.047725719
kRkX_n18,0.002,28.0,37,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,38,950,5,200,0.025,172799.78106332858
kRkX_n18,0.002,28.0,39,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,40,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,41,950,4,200,0.02,216550.76262451385
kRkX_n18,0.002,28.0,42,950,5,200,0.025,172799.78106332858
kRkX_n18,0.002,28.0,43,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,44,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,45,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,46,950,2,200,0.01,435300.047725719
kRkX_n18,0.002,28.0,47,950,4,200,0.02,216550.76262451385
kRkX_n18,0.002,28.0,48,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,49,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,50,950,2,200,0.01,435300.047725719
kRkX_n18,0.002,28.0,51,950,2,200,0.01,435300.047725719
kRkX_n18,0.002,28.0,52,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,53,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,54,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,55,950,3,200,0.015,289467.8125593337
kRkX_n18,0.002,28.0,56,950,4,200,0.02,216550.76262451385
kRkX_n18,0.002,28.0,57,950,3,200,0.015,289467.8125593337
kRkX_n18,0.002,28.0,58,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,59,950,3,200,0.015,289467.8125593337
kRkX_n18,0.002,28.0,60,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,61,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,62,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,63,950,3,200,0.015,289467.8125593337
kRkX_n18,0.002,28.0,64,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,65,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,66,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,67,950,2,200,0.01,435300.047725719
kRkX_n18,0.002,28.0,68,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,69,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,70,950,5,200,0.025,172799.78106332858
kRkX_n18,0.002,28.0,71,950,3,200,0.015,289467.8125593337
kRkX_n18,0.002,28.0,72,950,4,200,0.02,216550.76262451385
kRkX_n18,0.002,28.0,73,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,74,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,75,950,3,200,0.015,289467.8125593337
kRkX_n18,0.002,28.0,76,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,77,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,78,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,79,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,80,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,81,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,82,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,83,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,84,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,85,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,86,950,1,200,0.005,872793.0520478446
kRkX_n18,0.002,28.0,87,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,88,950,2,200,0.01,435300.047725719
kRkX_n18,0.002,28.0,89,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,90,950,4,200,0.02,216550.76262451385
kRkX_n18,0.002,28.0,91,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,92,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,93,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,94,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,95,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,96,950,8,200,0.04,107170.4537738334
kRkX_n18,0.002,28.0,97,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,98,950,0,200,0.0,inf
kRkX_n18,0.002,28.0,99,950,2,200,0.01,435300.047725719
kRkX_n18,0.002,28.0,100,950,7,200,0.035,122797.03210028772
kRkX_n18,0.004,28.0,1,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,2,1132,2,200,0.01,518694.37265843566
kRkX_n18,0.004,28.0,3,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,4,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,5,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,6,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,7,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,8,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,9,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,10,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,11,1132,2,200,0.01,518694.37265843566
kRkX_n18,0.004,28.0,12,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,13,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,14,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,15,1132,2,200,0.01,518694.37265843566
kRkX_n18,0.004,28.0,16,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,17,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,18,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,19,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,20,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,21,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,22,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,23,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,24,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,25,1132,4,200,0.02,258037.329779947
kRkX_n18,0.004,28.0,26,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,27,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,28,1132,6,200,0.03,171148.663442922
kRkX_n18,0.004,28.0,29,1132,3,200,0.015,344923.75138649024
kRkX_n18,0.004,28.0,30,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,31,1132,3,200,0.015,344923.75138649024
kRkX_n18,0.004,28.0,32,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,33,1132,3,200,0.015,344923.75138649024
kRkX_n18,0.004,28.0,34,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,35,1132,3,200,0.015,344923.75138649024
kRkX_n18,0.004,28.0,36,1132,2,200,0.01,518694.37265843566
kRkX_n18,0.004,28.0,37,1132,3,200,0.015,344923.75138649024
kRkX_n18,0.004,28.0,38,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,39,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,40,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,41,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,42,1132,5,200,0.025,205904.58122493466
kRkX_n18,0.004,28.0,43,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,44,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,45,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,46,1132,2,200,0.01,518694.37265843566
kRkX_n18,0.004,28.0,47,1132,2,200,0.01,518694.37265843566
kRkX_n18,0.004,28.0,48,1132,5,200,0.025,205904.58122493466
kRkX_n18,0.004,28.0,49,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,50,1132,6,200,0.03,171148.663442922
kRkX_n18,0.004,28.0,51,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,52,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,53,1132,3,200,0.015,344923.75138649024
kRkX_n18,0.004,28.0,54,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,55,1132,2,200,0.01,518694.37265843566
kRkX_n18,0.004,28.0,56,1132,4,200,0.02,258037.329779947
kRkX_n18,0.004,28.0,57,1132,2,200,0.01,518694.37265843566
kRkX_n18,0.004,28.0,58,1132,2,200,0.01,518694.37265843566
kRkX_n18,0.004,28.0,59,1132,5,200,0.025,205904.58122493466
kRkX_n18,0.004,28.0,60,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,61,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,62,1132,3,200,0.015,344923.75138649024
kRkX_n18,0.004,28.0,63,1132,4,200,0.02,258037.329779947
kRkX_n18,0.004,28.0,64,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,65,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,66,1132,2,200,0.01,518694.37265843566
kRkX_n18,0.004,28.0,67,1132,2,200,0.01,518694.37265843566
kRkX_n18,0.004,28.0,68,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,69,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,70,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,71,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,72,1132,4,200,0.02,258037.329779947
kRkX_n18,0.004,28.0,73,1132,4,200,0.02,258037.329779947
kRkX_n18,0.004,28.0,74,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,75,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,76,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,77,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,78,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,79,1132,1,200,0.005,1040001.8262296423
kRkX_n18,0.004,28.0,80,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,81,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,82,1132,4,200,0.02,258037.329779947
kRkX_n18,0.004,28.0,83,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,84,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,85,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,86,1132,3,200,0.015,344923.75138649024
kRkX_n18,0.004,28.0,87,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,88,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,89,1132,6,200,0.03,171148.663442922
kRkX_n18,0.004,28.0,90,1132,0,200,0.0,inf
kRkX_n18,0.004,28.0,91,1132,1,200,0.005,1040001.8262296423
