prefix,thld_delta,thld_max,instance,tau_star_val,succ_trials,total_trials,Ps_hat,TTS_at_tau_star
3R3X_n128,6e-05,20.0,54,244784,24,200,0.12,8818291.855188543
3R3X_n128,6e-05,20.0,55,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,56,244784,52,200,0.26,3743782.505916828
3R3X_n128,6e-05,20.0,57,244784,28,200,0.14,7474143.883535641
3R3X_n128,6e-05,20.0,58,244784,30,200,0.15,6936250.332748731
3R3X_n128,6e-05,20.0,59,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,60,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,61,244784,74,200,0.37,2439795.378024066
3R3X_n128,6e-05,20.0,62,244784,51,200,0.255,3829425.271965876
3R3X_n128,6e-05,20.0,63,244784,61,200,0.305,3098233.677654084
3R3X_n128,6e-05,20.0,64,244784,61,200,0.305,3098233.677654084
3R3X_n128,6e-05,20.0,65,244784,30,200,0.15,6936250.332748731
3R3X_n128,6e-05,20.0,66,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,67,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,68,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,69,244784,50,200,0.25,3918464.467388226
3R3X_n128,6e-05,20.0,70,244784,24,200,0.12,8818291.855188543
3R3X_n128,6e-05,20.0,71,244784,23,200,0.115,9227255.551539147
3R3X_n128,6e-05,20.0,72,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,73,244784,31,200,0.155,6693272.79330755
3R3X_n128,6e-05,20.0,74,244784,65,200,0.325,2868065.7336109043
3R3X_n128,6e-05,20.0,75,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,76,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,77,244784,69,200,0.345,2664189.5049219904
3R3X_n128,6e-05,20.0,78,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,79,244784,28,200,0.14,7474143.883535641
3R3X_n128,6e-05,20.0,80,244784,43,200,0.215,4656771.630752687
3R3X_n128,6e-05,20.0,81,244784,63,200,0.315,2979549.040166199
3R3X_n128,6e-05,20.0,82,244784,62,200,0.31,3037947.488101326
3R3X_n128,6e-05,20.0,83,244784,135,200,0.675,1002973.3896836316
3R3X_n128,6e-05,20.0,84,244784,23,200,0.115,9227255.551539147
3R3X_n128,6e-05,20.0,85,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,86,244784,36,200,0.18,5680355.991541095
3R3X_n128,6e-05,20.0,87,244784,47,200,0.235,4208131.677113631
3R3X_n128,6e-05,20.0,88,244784,107,200,0.535,1472176.6566701543
3R3X_n128,6e-05,20.0,89,244784,50,200,0.25,3918464.467388226
3R3X_n128,6e-05,20.0,90,244784,50,200,0.25,3918464.467388226
3R3X_n128,6e-05,20.0,91,244784,29,200,0.145,7195943.5808192585
3R3X_n128,6e-05,20.0,92,244784,80,200,0.4,2206764.7478140453
3R3X_n128,6e-05,20.0,93,244784,53,200,0.265,3661343.635276741
3R3X_n128,6e-05,20.0,94,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,95,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,96,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,97,244784,0,200,0.0,inf
3R3X_n128,6e-05,20.0,98,244784,110,200,0.55,1411723.373671123
3R3X_n128,6e-05,20.0,99,244784,43,200,0.215,4656771.630752687
3R3X_n128,6e-05,20.0,100,244784,0,200,0.0,inf
3R3X_n128,7e-05,20.0,1,193288,29,200,0.145,5682109.70835264
3R3X_n128,7e-05,20.0,2,193288,26,200,0.13,6391719.956142677
3R3X_n128,7e-05,20.0,3,193288,36,200,0.18,4485361.171044656
3R3X_n128,7e-05,20.0,4,193288,56,200,0.28,2709628.9647611515
3R3X_n128,7e-05,20.0,5,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,6,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,7,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,8,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,9,193288,22,200,0.11,7638333.3482722575
3R3X_n128,7e-05,20.0,10,193288,47,200,0.235,3322853.4365233816
3R3X_n128,7e-05,20.0,11,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,12,193288,39,200,0.195,4103599.7311963104
3R3X_n128,7e-05,20.0,13,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,14,193288,70,200,0.35,2066293.953770044
3R3X_n128,7e-05,20.0,15,193288,92,200,0.46,1444570.2003969175
3R3X_n128,7e-05,20.0,16,193288,57,200,0.285,2653342.697108955
3R3X_n128,7e-05,20.0,17,193288,31,200,0.155,5285187.396532575
3R3X_n128,7e-05,20.0,18,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,19,193288,33,200,0.165,4936261.040314377
3R3X_n128,7e-05,20.0,20,193288,25,200,0.125,6666028.994486781
3R3X_n128,7e-05,20.0,21,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,22,193288,26,200,0.13,6391719.956142677
3R3X_n128,7e-05,20.0,23,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,24,193288,38,200,0.19,4224182.699523201
3R3X_n128,7e-05,20.0,25,193288,18,200,0.09,9438211.450705294
3R3X_n128,7e-05,20.0,26,193288,38,200,0.19,4224182.699523201
3R3X_n128,7e-05,20.0,27,193288,47,200,0.235,3322853.4365233816
3R3X_n128,7e-05,20.0,28,193288,20,200,0.1,8448365.3990464
3R3X_n128,7e-05,20.0,29,193288,49,200,0.245,3167278.5330648674
3R3X_n128,7e-05,20.0,30,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,31,193288,53,200,0.265,2891094.959537268
3R3X_n128,7e-05,20.0,32,193288,23,200,0.115,7286088.024731594
3R3X_n128,7e-05,20.0,33,193288,35,200,0.175,4627100.78202808
3R3X_n128,7e-05,20.0,34,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,35,193288,50,200,0.25,3094124.4524664013
3R3X_n128,7e-05,20.0,36,193288,29,200,0.145,5682109.70835264
3R3X_n128,7e-05,20.0,37,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,38,193288,37,200,0.185,4351256.134794611
3R3X_n128,7e-05,20.0,39,193288,38,200,0.19,4224182.699523201
3R3X_n128,7e-05,20.0,40,193288,55,200,0.275,2767939.870459505
3R3X_n128,7e-05,20.0,41,193288,20,200,0.1,8448365.3990464
3R3X_n128,7e-05,20.0,42,193288,46,200,0.23,3405677.646936056
3R3X_n128,7e-05,20.0,43,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,44,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,45,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,46,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,47,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,48,193288,72,200,0.36,1994510.1027272728
3R3X_n128,7e-05,20.0,49,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,50,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,51,193288,15,200,0.075,11417477.362926193
3R3X_n128,7e-05,20.0,52,193288,54,200,0.27,2828388.129431857
3R3X_n128,7e-05,20.0,53,193288,84,200,0.42,1634073.3031862085
3R3X_n128,7e-05,20.0,54,193288,15,200,0.075,11417477.362926193
3R3X_n128,7e-05,20.0,55,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,56,193288,41,200,0.205,3880004.6087912414
3R3X_n128,7e-05,20.0,57,193288,14,200,0.07,12265614.39802029
3R3X_n128,7e-05,20.0,58,193288,20,200,0.1,8448365.3990464
3R3X_n128,7e-05,20.0,59,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,60,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,61,193288,58,200,0.29,2598976.121825374
3R3X_n128,7e-05,20.0,62,193288,51,200,0.255,3023816.719915273
3R3X_n128,7e-05,20.0,63,193288,38,200,0.19,4224182.699523201
3R3X_n128,7e-05,20.0,64,193288,58,200,0.29,2598976.121825374
3R3X_n128,7e-05,20.0,65,193288,30,200,0.15,5477048.966910977
3R3X_n128,7e-05,20.0,66,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,67,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,68,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,69,193288,45,200,0.225,3492158.49522922
3R3X_n128,7e-05,20.0,70,193288,16,200,0.08,10675305.336934851
3R3X_n128,7e-05,20.0,71,193288,22,200,0.11,7638333.3482722575
3R3X_n128,7e-05,20.0,72,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,73,193288,46,200,0.23,3405677.646936056
3R3X_n128,7e-05,20.0,74,193288,59,200,0.295,2546431.404249836
3R3X_n128,7e-05,20.0,75,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,76,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,77,193288,44,200,0.22,3582545.541175591
3R3X_n128,7e-05,20.0,78,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,79,193288,12,200,0.06,14385750.7413574
3R3X_n128,7e-05,20.0,80,193288,46,200,0.23,3405677.646936056
3R3X_n128,7e-05,20.0,81,193288,43,200,0.215,3677111.555350535
3R3X_n128,7e-05,20.0,82,193288,50,200,0.25,3094124.4524664013
3R3X_n128,7e-05,20.0,83,193288,117,200,0.585,1012106.4895142232
3R3X_n128,7e-05,20.0,84,193288,13,200,0.065,13244170.423780637
3R3X_n128,7e-05,20.0,85,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,86,193288,20,200,0.1,8448365.3990464
3R3X_n128,7e-05,20.0,87,193288,41,200,0.205,3880004.6087912414
3R3X_n128,7e-05,20.0,88,193288,93,200,0.465,1423086.2585769915
3R3X_n128,7e-05,20.0,89,193288,34,200,0.17,4777148.875389356
3R3X_n128,7e-05,20.0,90,193288,37,200,0.185,4351256.134794611
3R3X_n128,7e-05,20.0,91,193288,26,200,0.13,6391719.956142677
3R3X_n128,7e-05,20.0,92,193288,67,200,0.335,2181846.6519870767
3R3X_n128,7e-05,20.0,93,193288,33,200,0.165,4936261.040314377
3R3X_n128,7e-05,20.0,94,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,95,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,96,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,97,193288,0,200,0.0,inf
3R3X_n128,7e-05,20.0,98,193288,52,200,0.26,2956190.89892988
3R3X_n128,7e-05,20.0,99,193288,42,200,0.21,3776155.2824170697
3R3X_n128,7e-05,20.0,100,193288,0,200,0.0,inf
3R3X_n128,8e-05,20.0,1,175194,29,200,0.145,5150198.296040791
3R3X_n128,8e-05,20.0,2,175194,23,200,0.115,6604025.627068555
3R3X_n128,8e-05,20.0,3,175194,40,200,0.2,3615601.619730164
3R3X_n128,8e-05,20.0,4,175194,56,200,0.28,2455976.2471150053
3R3X_n128,8e-05,20.0,5,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,6,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,7,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,8,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,9,175194,31,200,0.155,4790432.519080997
3R3X_n128,8e-05,20.0,10,175194,33,200,0.165,4474169.719262639
3R3X_n128,8e-05,20.0,11,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,12,175194,27,200,0.135,5563136.6353589
3R3X_n128,8e-05,20.0,13,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,14,175194,64,200,0.32,2091979.971360817
3R3X_n128,8e-05,20.0,15,175194,81,200,0.405,1553943.963598526
3R3X_n128,8e-05,20.0,16,175194,59,200,0.295,2308055.8722535577
3R3X_n128,8e-05,20.0,17,175194,26,200,0.13,5793380.789270209
3R3X_n128,8e-05,20.0,18,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,19,175194,27,200,0.135,5563136.6353589
3R3X_n128,8e-05,20.0,20,175194,33,200,0.165,4474169.719262639
3R3X_n128,8e-05,20.0,21,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,22,175194,23,200,0.115,6604025.627068555
3R3X_n128,8e-05,20.0,23,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,24,175194,27,200,0.135,5563136.6353589
3R3X_n128,8e-05,20.0,25,175194,21,200,0.105,7272936.398081692
3R3X_n128,8e-05,20.0,26,175194,27,200,0.135,5563136.6353589
3R3X_n128,8e-05,20.0,27,175194,54,200,0.27,2563618.175715433
3R3X_n128,8e-05,20.0,28,175194,28,200,0.14,5349308.629371786
3R3X_n128,8e-05,20.0,29,175194,40,200,0.2,3615601.619730164
3R3X_n128,8e-05,20.0,30,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,31,175194,51,200,0.255,2740752.382087022
3R3X_n128,8e-05,20.0,32,175194,26,200,0.13,5793380.789270209
3R3X_n128,8e-05,20.0,33,175194,35,200,0.175,4193950.449105104
3R3X_n128,8e-05,20.0,34,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,35,175194,33,200,0.165,4474169.719262639
3R3X_n128,8e-05,20.0,36,175194,26,200,0.13,5793380.789270209
3R3X_n128,8e-05,20.0,37,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,38,175194,25,200,0.125,6042011.318137272
3R3X_n128,8e-05,20.0,39,175194,34,200,0.17,4329952.299547632
3R3X_n128,8e-05,20.0,40,175194,45,200,0.225,3165251.9319005213
3R3X_n128,8e-05,20.0,41,175194,19,200,0.095,8082503.262316511
3R3X_n128,8e-05,20.0,42,175194,35,200,0.175,4193950.449105104
3R3X_n128,8e-05,20.0,43,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,44,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,45,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,46,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,47,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,48,175194,72,200,0.36,1807800.8098650817
3R3X_n128,8e-05,20.0,49,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,50,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,51,175194,16,200,0.08,9675972.865356175
3R3X_n128,8e-05,20.0,52,175194,53,200,0.265,2620454.918780121
3R3X_n128,8e-05,20.0,53,175194,72,200,0.36,1807800.8098650817
3R3X_n128,8e-05,20.0,54,175194,12,200,0.06,13039077.51842519
3R3X_n128,8e-05,20.0,55,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,56,175194,34,200,0.17,4329952.299547632
3R3X_n128,8e-05,20.0,57,175194,14,200,0.07,11117410.542024164
3R3X_n128,8e-05,20.0,58,175194,16,200,0.08,9675972.865356175
3R3X_n128,8e-05,20.0,59,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,60,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,61,175194,43,200,0.215,3332891.239125458
3R3X_n128,8e-05,20.0,62,175194,35,200,0.175,4193950.449105104
3R3X_n128,8e-05,20.0,63,175194,36,200,0.18,4065479.310665936
3R3X_n128,8e-05,20.0,64,175194,43,200,0.215,3332891.239125458
3R3X_n128,8e-05,20.0,65,175194,16,200,0.08,9675972.865356175
3R3X_n128,8e-05,20.0,66,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,67,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,68,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,69,175194,32,200,0.16,4627373.168804898
3R3X_n128,8e-05,20.0,70,175194,9,200,0.045,17522353.904181033
3R3X_n128,8e-05,20.0,71,175194,25,199,0.1256281407035175,6009691.151602029
3R3X_n128,8e-05,20.0,72,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,73,175194,29,200,0.145,5150198.296040791
3R3X_n128,8e-05,20.0,74,175194,48,200,0.24,2939831.870975416
3R3X_n128,8e-05,20.0,75,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,76,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,77,175194,42,200,0.21,3422663.323888581
3R3X_n128,8e-05,20.0,78,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,79,175194,22,200,0.11,6923296.700349788
3R3X_n128,8e-05,20.0,80,175194,40,200,0.2,3615601.619730164
3R3X_n128,8e-05,20.0,81,175194,48,200,0.24,2939831.870975416
3R3X_n128,8e-05,20.0,82,175194,38,200,0.19,3828750.175180392
3R3X_n128,8e-05,20.0,83,175194,110,200,0.55,1010382.4789485371
3R3X_n128,8e-05,20.0,84,175194,17,200,0.085,9082372.646946186
3R3X_n128,8e-05,20.0,85,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,86,175194,17,200,0.085,9082372.646946186
3R3X_n128,8e-05,20.0,87,175194,43,200,0.215,3332891.239125458
3R3X_n128,8e-05,20.0,88,175194,96,200,0.48,1233775.0890609934
3R3X_n128,8e-05,20.0,89,175194,41,200,0.205,3516791.14809286
3R3X_n128,8e-05,20.0,90,175194,42,200,0.21,3422663.323888581
3R3X_n128,8e-05,20.0,91,175194,28,200,0.14,5349308.629371786
3R3X_n128,8e-05,20.0,92,175194,64,200,0.32,2091979.971360817
3R3X_n128,8e-05,20.0,93,175194,33,200,0.165,4474169.719262639
3R3X_n128,8e-05,20.0,94,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,95,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,96,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,97,175194,0,200,0.0,inf
3R3X_n128,8e-05,20.0,98,175194,57,200,0.285,2404959.0273442026
3R3X_n128,8e-05,20.0,99,175194,44,200,0.22,3247177.701361266
3R3X_n128,8e-05,20.0,100,175194,0,200,0.0,inf
3R3X_n128,9e-05,20.0,1,179211,25,200,0.125,6180547.794643074
3R3X_n128,9e-05,20.0,2,179211,22,200,0.11,7082040.052549665
3R3X_n128,9e-05,20.0,3,179211,34,200,0.17,4429233.201789049
3R3X_n128,9e-05,20.0,4,179211,61,200,0.305,2268275.522934775
3R3X_n128,9e-05,20.0,5,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,6,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,7,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,8,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,9,179211,23,200,0.115,6755448.455155901
3R3X_n128,9e-05,20.0,10,179211,37,200,0.185,4034357.865841009
3R3X_n128,9e-05,20.0,11,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,12,179211,26,200,0.13,5926216.449341321
3R3X_n128,9e-05,20.0,13,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,14,179211,58,200,0.29,2409694.9100225936
3R3X_n128,9e-05,20.0,15,179211,99,200,0.495,1207993.208041464
3R3X_n128,9e-05,20.0,16,179211,56,200,0.28,2512289.0008888845
3R3X_n128,9e-05,20.0,17,179211,26,200,0.13,5926216.449341321
3R3X_n128,9e-05,20.0,18,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,19,179211,19,200,0.095,8267825.908096192
3R3X_n128,9e-05,20.0,20,179211,33,200,0.165,4576757.3636013605
3R3X_n128,9e-05,20.0,21,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,22,179211,21,200,0.105,7439696.592558067
3R3X_n128,9e-05,20.0,23,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,24,179211,21,200,0.105,7439696.592558067
3R3X_n128,9e-05,20.0,25,179211,22,200,0.11,7082040.052549665
3R3X_n128,9e-05,20.0,26,179211,38,200,0.19,3916539.080358079
3R3X_n128,9e-05,20.0,27,179211,42,200,0.21,3501141.117489164
3R3X_n128,9e-05,20.0,28,179211,27,200,0.135,5690693.057749146
3R3X_n128,9e-05,20.0,29,179211,43,200,0.215,3409310.6604958647
3R3X_n128,9e-05,20.0,30,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,31,179211,63,200,0.315,2181384.2532078265
3R3X_n128,9e-05,20.0,32,179211,23,200,0.115,6755448.455155901
3R3X_n128,9e-05,20.0,33,179211,32,200,0.16,4733473.594727528
3R3X_n128,9e-05,20.0,34,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,35,179211,32,200,0.16,4733473.594727528
3R3X_n128,9e-05,20.0,36,179211,18,200,0.09,8750834.569618115
3R3X_n128,9e-05,20.0,37,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,38,179211,35,200,0.175,4290112.982947903
3R3X_n128,9e-05,20.0,39,179211,41,200,0.205,3597427.186095811
3R3X_n128,9e-05,20.0,40,179211,51,200,0.255,2803594.7301060385
3R3X_n128,9e-05,20.0,41,179211,19,200,0.095,8267825.908096192
3R3X_n128,9e-05,20.0,42,179211,33,200,0.165,4576757.3636013605
3R3X_n128,9e-05,20.0,43,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,44,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,45,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,46,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,47,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,48,179211,86,200,0.43,1468189.608191917
3R3X_n128,9e-05,20.0,49,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,50,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,51,179211,18,200,0.09,8750834.569618115
3R3X_n128,9e-05,20.0,52,179211,48,200,0.24,3007238.886202583
3R3X_n128,9e-05,20.0,53,179211,66,200,0.33,2060782.4833078568
3R3X_n128,9e-05,20.0,54,179211,13,200,0.065,12279608.80042295
3R3X_n128,9e-05,20.0,55,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,56,179211,38,200,0.19,3916539.080358079
3R3X_n128,9e-05,20.0,57,179211,14,200,0.07,11372320.174473396
3R3X_n128,9e-05,20.0,58,179211,16,200,0.08,9897831.964412857
3R3X_n128,9e-05,20.0,59,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,60,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,61,179211,54,200,0.27,2622399.0369997746
3R3X_n128,9e-05,20.0,62,179211,46,200,0.23,3157645.051865907
3R3X_n128,9e-05,20.0,63,179211,42,200,0.21,3501141.117489164
3R3X_n128,9e-05,20.0,64,179211,52,200,0.26,2740894.0399203403
3R3X_n128,9e-05,20.0,65,179211,20,200,0.1,7833078.160716157
3R3X_n128,9e-05,20.0,66,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,67,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,68,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,69,179211,38,200,0.19,3916539.080358079
3R3X_n128,9e-05,20.0,70,179211,14,200,0.07,11372320.174473396
3R3X_n128,9e-05,20.0,71,179211,19,200,0.095,8267825.908096192
3R3X_n128,9e-05,20.0,72,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,73,179211,23,200,0.115,6755448.455155901
3R3X_n128,9e-05,20.0,74,179211,52,200,0.26,2740894.0399203403
3R3X_n128,9e-05,20.0,75,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,76,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,77,179211,46,200,0.23,3157645.051865907
3R3X_n128,9e-05,20.0,78,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,79,179211,14,200,0.07,11372320.174473396
3R3X_n128,9e-05,20.0,80,179211,33,200,0.165,4576757.3636013605
3R3X_n128,9e-05,20.0,81,179211,39,200,0.195,3804738.0666540186
3R3X_n128,9e-05,20.0,82,179211,58,200,0.29,2409694.9100225936
3R3X_n128,9e-05,20.0,83,179211,117,200,0.585,938395.6380754804
3R3X_n128,9e-05,20.0,84,179211,19,200,0.095,8267825.908096192
3R3X_n128,9e-05,20.0,85,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,86,179211,29,200,0.145,5268286.5099933
3R3X_n128,9e-05,20.0,87,179211,37,200,0.185,4034357.865841009
3R3X_n128,9e-05,20.0,88,179211,88,200,0.44,1423371.55671635
3R3X_n128,9e-05,20.0,89,179211,41,200,0.205,3597427.186095811
3R3X_n128,9e-05,20.0,90,179211,27,200,0.135,5690693.057749146
3R3X_n128,9e-05,20.0,91,179211,22,200,0.11,7082040.052549665
3R3X_n128,9e-05,20.0,92,179211,59,200,0.295,2360976.9793624915
3R3X_n128,9e-05,20.0,93,179211,35,200,0.175,4290112.982947903
3R3X_n128,9e-05,20.0,94,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,95,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,96,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,97,179211,0,200,0.0,inf
3R3X_n128,9e-05,20.0,98,179211,64,200,0.32,2139946.7027840186
3R3X_n128,9e-05,20.0,99,179211,31,200,0.155,4900271.711228835
3R3X_n128,9e-05,20.0,100,179211,0,200,0.0,inf
3R3X_n128,0.0001,20.0,1,122301,21,200,0.105,5077156.720103365
3R3X_n128,0.0001,20.0,2,122301,16,200,0.08,6754689.985992247
3R3X_n128,0.0001,20.0,3,122301,23,200,0.115,4610197.485165653
3R3X_n128,0.0001,20.0,4,122301,41,200,0.205,2455033.130146608
3R3X_n128,0.0001,20.0,5,122301,0,200,0.0,inf
3R3X_n128,0.0001,20.0,6,122301,0,200,0.0,inf
3R3X_n128,0.0001,20.0,7,122301,0,200,0.0,inf
3R3X_n128,0.0001,20.0,8,122301,0,200,0.0,inf
3R3X_n128,0.0001,20.0,9,122301,20,200,0.1,5345616.575621735
3R3X_n128,0.0001,20.0,10,122301,26,200,0.13,4044295.2607311658
3R3X_n128,0.0001,20.0,11,122301,0,200,0.0,inf
3R3X_n128,0.0001,20.0,12,122301,24,200,0.12,4405867.671830731
3R3X_n128,0.0001,20.0,13,122301,0,200,0.0,inf
3R3X_n128,0.0001,20.0,14,122301,48,200,0.24,2052264.2193920133
3R3X_n128,0.0001,20.0,15,122301,61,200,0.305,1547965.0508643214
3R3X_n128,0.0001,20.0,16,122301,41,200,0.205,2455033.130146608
3R3X_n128,0.0001,20.0,17,122301,17,200,0.085,6340304.217576889
3R3X_n128,0.0001,20.0,18,122301,0,200,0.0,inf
3R3X_n128,0.0001,20.0,19,122301,18,200,0.09,5971931.514800236
3R3X_n128,0.0001,20.0,20,122301,26,200,0.13,4044295.2607311658
3R3X_n128,0.0001,20.0,21,122301,0,200,0.0,inf
3R3X_n128,0.0001,20.0,22,122301,12,200,0.06,9102436.268256444
3R3X_n128,0.0001,20.0,23,122301,0,200,0.0,inf
3R3X_n128,0.0001,20.0,24,122301,22,200,0.11,4833077.101667177
3R3X_n128,0.0001,20.0,25,122301,20,200,0.1,5345616.575621735
3R3X_n128,0.0001,20.0,26,122301,22,200,0.11,4833077.101667177
3R3X_n128,0.0001,20.0,27,122301,26,200,0.13,4044295.2607311658
3R3X_n128,0.0001,20.0,28,122301,19,200,0.095,5642306.423077113
3R3X_n128,0.0001,20.0,29,122301,29,200,0.145,3595296.652876724
3R3X_n128,0.0001,20.0,30,122301,0,200,0.0,inf
3R3X_n128,0.0001,20.0,31,122301,44,200,0.22,2266818.955296324
3R3X_n128,0.0001,20.0,32,122301,19,200,0.095,5642306.423077113
3R3X_n128,0.0001,20.0,33,122301,23,200,0.115,4610197.485165653
3R3X_n128,0.0001,20.0,34,122301,0,200,0.0,inf
3R3X_n128,0.0001,20.0,35,122301,33,200,0.165,3123368.5562036373
