prefix,thld_delta,instance,tau_star_val,succ_trials,total_trials,Ps_hat,TTS_at_tau_star
uf175,0.2,19,908,4,200,0.02,206976.9394347985
uf175,0.2,20,908,0,200,0.0,inf
uf175,0.2,21,908,3,200,0.015,276670.2882146053
uf175,0.2,22,908,6,200,0.03,137281.79011146043
uf175,0.2,23,908,3,200,0.015,276670.2882146053
uf175,0.2,24,908,0,200,0.0,inf
uf175,0.2,25,908,4,200,0.02,206976.9394347985
uf175,0.2,26,908,11,200,0.055,73916.71465458436
uf175,0.2,27,908,10,200,0.05,81521.2705443244
uf175,0.2,28,908,28,200,0.14,27724.535289276922
uf175,0.2,29,908,5,200,0.025,165160.21179526564
uf175,0.2,30,908,0,200,0.0,inf
uf175,0.2,31,908,2,200,0.01,416055.20351047674
uf175,0.2,32,908,0,200,0.0,inf
uf175,0.2,33,908,0,200,0.0,inf
uf175,0.2,34,908,6,200,0.03,137281.79011146043
uf175,0.2,35,908,61,200,0.305,11492.565606044136
uf175,0.2,36,908,0,200,0.0,inf
uf175,0.2,37,908,2,200,0.01,416055.20351047674
uf175,0.2,38,908,9,200,0.045,90815.30957108336
uf175,0.2,39,908,45,200,0.225,16404.949679587622
uf175,0.2,40,908,4,200,0.02,206976.9394347985
uf175,0.2,41,908,22,200,0.11,35882.24142332276
uf175,0.2,42,908,1,200,0.005,834206.4118520452
uf175,0.2,43,908,4,200,0.02,206976.9394347985
uf175,0.2,44,908,1,200,0.005,834206.4118520452
uf175,0.2,45,908,0,200,0.0,inf
uf175,0.2,46,908,0,200,0.0,inf
uf175,0.2,47,908,2,200,0.01,416055.20351047674
uf175,0.2,48,908,15,200,0.075,53635.34955888096
uf175,0.2,49,908,9,200,0.045,90815.30957108336
uf175,0.2,50,908,4,200,0.02,206976.9394347985
uf175,0.2,51,908,0,200,0.0,inf
uf175,0.2,52,908,5,200,0.025,165160.21179526564
uf175,0.2,53,908,5,200,0.025,165160.21179526564
uf175,0.2,54,908,3,200,0.015,276670.2882146053
uf175,0.2,55,908,1,200,0.005,834206.4118520452
uf175,0.2,56,908,0,200,0.0,inf
uf175,0.2,57,908,3,200,0.015,276670.2882146053
uf175,0.2,58,908,48,200,0.24,15236.636750377742
uf175,0.2,59,908,0,200,0.0,inf
uf175,0.2,60,908,45,200,0.225,16404.949679587622
uf175,0.2,61,908,33,200,0.165,23188.842683485032
uf175,0.2,62,908,8,200,0.04,102432.39160699025
uf175,0.2,63,908,22,200,0.11,35882.24142332276
uf175,0.2,64,908,3,200,0.015,276670.2882146053
uf175,0.2,65,908,2,200,0.01,416055.20351047674
uf175,0.2,66,908,4,200,0.02,206976.9394347985
uf175,0.2,67,908,1,200,0.005,834206.4118520452
uf175,0.2,68,908,0,198,0.0,inf
uf175,0.2,69,908,1,200,0.005,834206.4118520452
uf175,0.2,70,908,59,200,0.295,11962.251743816743
uf175,0.2,71,908,14,200,0.07,57619.60325215442
uf175,0.2,72,908,10,200,0.05,81521.2705443244
uf175,0.2,73,908,1,200,0.005,834206.4118520452
uf175,0.2,74,908,0,200,0.0,inf
uf175,0.2,75,908,7,200,0.035,117368.11068111712
uf175,0.2,76,908,3,200,0.015,276670.2882146053
uf175,0.2,77,908,22,200,0.11,35882.24142332276
uf175,0.2,78,908,16,200,0.08,50148.88273424552
uf175,0.2,79,908,0,200,0.0,inf
uf175,0.2,80,908,4,200,0.02,206976.9394347985
uf175,0.2,81,908,0,200,0.0,inf
uf175,0.2,82,908,2,200,0.01,416055.20351047674
uf175,0.2,83,908,19,200,0.095,41890.20721133939
uf175,0.2,84,908,0,200,0.0,inf
uf175,0.2,85,908,0,200,0.0,inf
uf175,0.2,86,908,2,200,0.01,416055.20351047674
uf175,0.2,87,908,4,200,0.02,206976.9394347985
uf175,0.2,88,908,6,200,0.03,137281.79011146043
uf175,0.2,89,908,7,200,0.035,117368.11068111712
uf175,0.2,90,908,31,200,0.155,24827.977712282074
uf175,0.2,91,908,2,200,0.01,416055.20351047674
uf175,0.2,92,908,0,200,0.0,inf
uf175,0.2,93,908,0,200,0.0,inf
uf175,0.2,94,908,3,200,0.015,276670.2882146053
uf175,0.2,95,908,14,200,0.07,57619.60325215442
uf175,0.2,96,908,23,200,0.115,34227.51503692049
uf175,0.2,97,908,0,200,0.0,inf
uf175,0.2,98,908,8,200,0.04,102432.39160699025
uf175,0.2,99,908,38,200,0.19,19843.74555671882
uf175,0.02,1,5081,5,200,0.025,924205.9869292342
uf175,0.02,2,5081,31,200,0.155,138932.76955518196
uf175,0.02,3,5081,89,200,0.445,39740.79446116744
uf175,0.02,4,5081,49,200,0.245,83258.87911563362
uf175,0.02,5,5081,3,200,0.015,1548195.7427515523
uf175,0.02,6,5081,11,200,0.055,413624.2589867215
uf175,0.02,7,5081,43,200,0.215,96660.96091188313
uf175,0.02,8,5081,64,200,0.32,60671.88507873735
uf175,0.02,9,5081,0,200,0.0,inf
uf175,0.02,10,5081,77,200,0.385,48132.649248442984
uf175,0.02,100,5081,41,200,0.205,101994.45085710596
uf175,0.02,11,5081,162,200,0.81,14089.498420269245
uf175,0.02,12,5081,31,200,0.155,138932.76955518196
uf175,0.02,13,5081,25,200,0.125,175231.22656857816
uf175,0.02,14,5081,31,200,0.155,138932.76955518196
uf175,0.02,15,5081,58,200,0.29,68319.80089294072
uf175,0.02,16,5081,111,199,0.5577889447236181,28676.20963221701
uf175,0.02,17,5081,2,200,0.01,2328167.939467767
uf175,0.02,18,5081,44,200,0.22,94175.08533749211
uf175,0.02,19,5081,51,200,0.255,79487.66997376713
uf175,0.02,20,5081,5,200,0.025,924205.9869292342
uf175,0.02,21,5081,36,199,0.18090452261306533,117255.46246752012
uf175,0.02,22,5081,86,200,0.43,41626.191468286714
uf175,0.02,23,5081,30,200,0.15,143976.27271674742
uf175,0.02,24,5081,5,200,0.025,924205.9869292342
uf175,0.02,25,5081,22,200,0.11,200790.38399989312
uf175,0.02,26,5081,80,200,0.4,45805.98275885337
uf175,0.02,27,5081,70,200,0.35,54317.079069086496
uf175,0.02,28,5081,136,200,0.68,20535.51491318198
uf175,0.02,29,5081,34,200,0.17,125577.86016645274
uf175,0.02,30,5081,8,200,0.04,573192.71118405
uf175,0.02,31,5081,17,200,0.085,263408.1955953604
uf175,0.02,32,5081,10,200,0.05,456177.9467353659
uf175,0.02,33,5081,5,200,0.025,924205.9869292342
uf175,0.02,34,5081,62,200,0.31,63058.90575790426
uf175,0.02,35,5081,165,200,0.825,13424.717031501881
uf175,0.02,36,5081,1,200,0.005,4668064.734163262
uf175,0.02,37,5081,15,200,0.075,300133.49241043406
uf175,0.02,38,5081,48,200,0.24,85261.40014170628
uf175,0.02,39,5081,133,200,0.665,21395.70248006179
uf175,0.02,40,5081,28,200,0.14,155141.36982909255
uf175,0.02,41,5081,88,200,0.44,40355.50764002084
uf175,0.02,42,5081,18,200,0.09,248104.13673395966
uf175,0.02,43,5081,52,200,0.26,77709.97660207939
uf175,0.02,44,5081,14,200,0.07,322428.6389033002
uf175,0.02,45,5081,5,200,0.025,924205.9869292342
uf175,0.02,46,5081,2,200,0.01,2328167.939467767
uf175,0.02,47,5081,5,200,0.025,924205.9869292342
uf175,0.02,48,5081,86,200,0.43,41626.191468286714
uf175,0.02,49,5081,50,200,0.25,81335.86328681442
uf175,0.02,50,5081,24,200,0.12,183041.95092903532
uf175,0.02,51,5081,9,200,0.045,508185.6695271746
uf175,0.02,52,5081,19,200,0.095,234409.84894362933
uf175,0.02,53,5081,8,200,0.04,573192.71118405
uf175,0.02,54,5081,31,200,0.155,138932.76955518196
uf175,0.02,55,5081,1,200,0.005,4668064.734163262
uf175,0.02,56,5081,44,200,0.22,94175.08533749211
uf175,0.02,57,5081,17,200,0.085,263408.1955953604
uf175,0.02,58,5081,160,200,0.8,14538.535183141817
uf175,0.02,59,5081,0,200,0.0,inf
uf175,0.02,60,5081,137,200,0.685,20255.55864641059
uf175,0.02,61,5081,135,200,0.675,20818.794500386182
uf175,0.02,62,5081,61,200,0.305,64310.27075364565
uf175,0.02,63,5081,100,200,0.5,33757.43330024537
uf175,0.02,64,5081,19,200,0.095,234409.84894362933
uf175,0.02,65,5081,6,200,0.03,768203.4973087339
uf175,0.02,66,5081,57,198,0.2878787878787879,68920.11076173965
uf175,0.02,67,5081,7,200,0.035,656770.2316858547
uf175,0.02,68,5081,0,200,0.0,inf
uf175,0.02,69,5081,5,200,0.025,924205.9869292342
uf175,0.02,70,5081,166,200,0.83,13205.101366630852
uf175,0.02,71,5081,92,200,0.46,37973.70342813179
uf175,0.02,72,5081,64,200,0.32,60671.88507873735
uf175,0.02,73,5081,15,200,0.075,300133.49241043406
uf175,0.02,74,5081,13,200,0.065,348152.1352760099
uf175,0.02,75,5081,70,200,0.35,54317.079069086496
uf175,0.02,76,5081,57,200,0.285,69748.94584252825
uf175,0.02,77,5081,111,200,0.555,28898.874750701183
uf175,0.02,78,5081,118,200,0.59,26243.740547368685
uf175,0.02,79,5081,1,200,0.005,4668064.734163262
uf175,0.02,80,5081,24,200,0.12,183041.95092903532
uf175,0.02,81,5081,4,200,0.02,1158204.6577843735
uf175,0.02,82,5081,6,200,0.03,768203.4973087339
uf175,0.02,83,5081,109,200,0.545,29714.440483302555
uf175,0.02,84,5081,1,200,0.005,4668064.734163262
uf175,0.02,85,5081,11,200,0.055,413624.2589867215
uf175,0.02,86,5081,10,200,0.05,456177.9467353659
uf175,0.02,87,5081,31,200,0.155,138932.76955518196
uf175,0.02,88,5081,24,200,0.12,183041.95092903532
uf175,0.02,89,5081,60,200,0.3,65602.7851483305
uf175,0.02,90,5081,128,200,0.64,22902.991379426687
uf175,0.02,91,5081,6,200,0.03,768203.4973087339
uf175,0.02,92,5081,0,200,0.0,inf
uf175,0.02,93,5081,2,200,0.01,2328167.939467767
uf175,0.02,94,5081,3,200,0.015,1548195.7427515523
uf175,0.02,95,5081,105,200,0.525,31431.48512532956
uf175,0.02,96,5081,113,200,0.565,28109.814702587868
uf175,0.02,97,5081,0,200,0.0,inf
uf175,0.02,98,5081,86,200,0.43,41626.191468286714
uf175,0.02,99,5081,157,200,0.785,15222.566594707201
uf175,0.3,1,488,0,200,0.0,inf
uf175,0.3,2,488,1,200,0.005,448340.0098940507
uf175,0.3,3,488,4,200,0.02,111238.707537645
uf175,0.3,4,488,0,200,0.0,inf
uf175,0.3,5,488,0,200,0.0,inf
uf175,0.3,6,488,1,200,0.005,448340.0098940507
uf175,0.3,7,488,3,199,0.01507537688442211,147945.92275202958
uf175,0.3,8,488,8,200,0.04,55051.76993855863
uf175,0.3,9,488,0,200,0.0,inf
uf175,0.3,10,488,1,200,0.005,448340.0098940507
uf175,0.3,100,488,1,190,0.005263157894736842,425866.7298488868
uf175,0.3,11,488,22,200,0.11,19284.72887068448
uf175,0.3,12,488,2,200,0.01,223606.76135805357
uf175,0.3,13,488,0,200,0.0,inf
uf175,0.3,14,488,3,200,0.015,148695.04476732088
uf175,0.3,15,488,9,200,0.045,48808.228051419246
uf175,0.3,16,488,7,200,0.035,63078.89648941096
uf175,0.3,17,488,2,200,0.01,223606.76135805357
uf175,0.3,18,488,5,200,0.025,88764.51911463615
uf175,0.3,19,488,3,200,0.015,148695.04476732088
uf175,0.3,20,488,0,200,0.0,inf
uf175,0.3,21,488,1,200,0.005,448340.0098940507
uf175,0.3,22,488,1,200,0.005,448340.0098940507
uf175,0.3,23,488,1,200,0.005,448340.0098940507
uf175,0.3,24,488,0,200,0.0,inf
uf175,0.3,25,488,2,200,0.01,223606.76135805357
uf175,0.3,26,488,6,200,0.03,73781.40261496992
uf175,0.3,27,488,7,198,0.03535353535353535,62436.73557064648
uf175,0.3,28,488,15,200,0.075,28826.046899486682
uf175,0.3,29,488,2,200,0.01,223606.76135805357
uf175,0.3,30,488,0,200,0.0,inf
uf175,0.3,31,488,2,200,0.01,223606.76135805357
uf175,0.3,32,488,0,200,0.0,inf
uf175,0.3,33,488,0,200,0.0,inf
uf175,0.3,34,488,3,200,0.015,148695.04476732088
uf175,0.3,35,488,27,200,0.135,15496.025423559842
uf175,0.3,36,488,1,200,0.005,448340.0098940507
uf175,0.3,37,488,1,200,0.005,448340.0098940507
uf175,0.3,38,488,5,200,0.025,88764.51911463615
uf175,0.3,39,488,15,200,0.075,28826.046899486682
uf175,0.3,40,488,1,200,0.005,448340.0098940507
uf175,0.3,41,488,13,200,0.065,33437.95355534203
uf175,0.3,42,488,1,200,0.005,448340.0098940507
uf175,0.3,43,488,5,200,0.025,88764.51911463615
uf175,0.3,44,488,0,200,0.0,inf
uf175,0.3,45,488,0,200,0.0,inf
uf175,0.3,46,488,0,200,0.0,inf
uf175,0.3,47,488,0,200,0.0,inf
uf175,0.3,48,488,6,200,0.03,73781.40261496992
uf175,0.3,49,488,6,200,0.03,73781.40261496992
uf175,0.3,50,488,3,200,0.015,148695.04476732088
uf175,0.3,51,488,1,200,0.005,448340.0098940507
uf175,0.3,52,488,2,200,0.01,223606.76135805357
uf175,0.3,53,488,3,200,0.015,148695.04476732088
uf175,0.3,54,488,1,200,0.005,448340.0098940507
uf175,0.3,55,488,0,200,0.0,inf
uf175,0.3,56,488,3,200,0.015,148695.04476732088
uf175,0.3,57,488,4,199,0.020100502512562814,110676.85756844426
uf175,0.3,58,488,25,200,0.125,16829.922961123033
uf175,0.3,59,488,0,200,0.0,inf
uf175,0.3,60,488,18,200,0.09,23828.934998262608
uf175,0.3,61,488,16,200,0.08,26952.262967303755
uf175,0.3,62,488,8,200,0.04,55051.76993855863
uf175,0.3,63,488,9,200,0.045,48808.228051419246
uf175,0.3,64,488,0,200,0.0,inf
uf175,0.3,65,488,1,200,0.005,448340.0098940507
uf175,0.3,66,488,1,200,0.005,448340.0098940507
uf175,0.3,67,488,1,200,0.005,448340.0098940507
uf175,0.3,68,488,0,200,0.0,inf
uf175,0.3,69,488,1,200,0.005,448340.0098940507
uf175,0.3,70,488,36,200,0.18,11324.32562533521
uf175,0.3,71,488,3,200,0.015,148695.04476732088
uf175,0.3,72,488,3,200,0.015,148695.04476732088
uf175,0.3,73,488,0,200,0.0,inf
uf175,0.3,74,488,1,200,0.005,448340.0098940507
uf175,0.3,75,488,6,200,0.03,73781.40261496992
uf175,0.3,76,488,0,200,0.0,inf
uf175,0.3,77,488,5,200,0.025,88764.51911463615
uf175,0.3,78,488,5,200,0.025,88764.51911463615
uf175,0.3,79,488,0,200,0.0,inf
uf175,0.3,80,488,2,200,0.01,223606.76135805357
uf175,0.3,81,488,0,199,0.0,inf
uf175,0.3,82,488,1,200,0.005,448340.0098940507
uf175,0.3,83,488,6,195,0.03076923076923077,71908.4848395474
uf175,0.3,84,488,2,197,0.01015228426395939,220235.74797243963
uf175,0.3,85,488,1,196,0.00510204081632653,439350.69848412694
uf175,0.3,86,488,3,190,0.015789473684210527,141203.81777134247
uf175,0.3,87,488,1,190,0.005263157894736842,425866.7298488868
uf175,0.3,88,488,0,188,0.0,inf
uf175,0.3,89,488,2,196,0.01020408163265306,219112.07664691028
uf175,0.3,90,488,18,198,0.09090909090909091,23579.04533782247
uf175,0.3,91,488,0,186,0.0,inf
uf175,0.3,92,488,0,186,0.0,inf
uf175,0.3,93,488,0,190,0.0,inf
uf175,0.3,94,488,0,193,0.0,inf
uf175,0.3,95,488,10,196,0.05102040816326531,42914.06340270797
uf175,0.3,96,488,10,196,0.05102040816326531,42914.06340270797
uf175,0.3,97,488,0,200,0.0,inf
uf175,0.3,98,488,3,196,0.015306122448979591,145698.55582189397
uf175,0.3,99,488,31,193,0.16062176165803108,12834.962527957261
uf175,0.03,1,3084,4,200,0.02,702992.159930527
uf175,0.03,2,3084,21,200,0.105,128027.99097962222
uf175,0.03,3,3084,53,200,0.265,46128.76565132307
uf175,0.03,4,3084,31,200,0.155,84327.62474083471
uf175,0.03,5,3084,0,200,0.0,inf
uf175,0.03,6,3084,7,200,0.035,398637.9442076709
uf175,0.03,7,3084,33,197,0.16751269035532995,77465.65910373899
uf175,0.03,8,3084,40,200,0.2,63646.67394572774
uf175,0.03,9,3084,0,200,0.0,inf
uf175,0.03,10,3084,58,200,0.29,41467.87363783294
uf175,0.03,100,3084,24,200,0.12,111100.44807422652
uf175,0.03,11,3084,118,200,0.59,15929.08794490947
uf175,0.03,12,3084,21,200,0.105,128027.99097962222
uf175,0.03,13,3084,11,200,0.055,251056.33039068079
uf175,0.03,14,3084,18,200,0.09,150591.05642344648
uf175,0.03,15,3084,42,200,0.21,60250.31502718349
uf175,0.03,16,3084,72,200,0.36,31823.336972863865
uf175,0.03,17,3084,1,200,0.005,2833361.8658058452
uf175,0.03,18,3084,30,200,0.15,87388.86539233399
uf175,0.03,19,3084,22,200,0.11,121873.1636008011
uf175,0.03,20,3084,1,200,0.005,2833361.8658058452
uf175,0.03,21,3084,17,200,0.085,159880.11714546182
uf175,0.03,22,3084,44,200,0.22,57161.18149593105
uf175,0.03,23,3084,25,200,0.125,106359.59510676934
uf175,0.03,24,3084,2,200,0.01,1413121.4180906499
uf175,0.03,25,3084,14,200,0.07,195703.58637626015
uf175,0.03,26,3084,44,200,0.22,57161.18149593105
uf175,0.03,27,3084,60,200,0.3,39818.73438249385
uf175,0.03,28,3084,97,200,0.485,21402.34114644598
uf175,0.03,29,3084,22,200,0.11,121873.1636008011
uf175,0.03,30,3084,2,200,0.01,1413121.4180906499
uf175,0.03,31,3084,18,200,0.09,150591.05642344648
uf175,0.03,32,3084,6,200,0.03,466274.2739028017
uf175,0.03,33,3084,2,200,0.01,1413121.4180906499
uf175,0.03,34,3084,42,200,0.21,60250.31502718349
uf175,0.03,35,3084,146,200,0.73,10847.004835837679
uf175,0.03,36,3084,2,200,0.01,1413121.4180906499
uf175,0.03,37,3084,7,200,0.035,398637.9442076709
uf175,0.03,38,3084,41,200,0.205,61907.279362982634
uf175,0.03,39,3084,115,200,0.575,16597.998549491735
uf175,0.03,40,3084,13,200,0.065,211316.90320630083
uf175,0.03,41,3084,53,200,0.265,46128.76565132307
uf175,0.03,42,3084,10,200,0.05,276885.02021882863
uf175,0.03,43,3084,30,200,0.15,87388.86539233399
uf175,0.03,44,3084,9,200,0.045,308451.99858724786
uf175,0.03,45,3084,4,200,0.02,702992.159930527
uf175,0.03,46,3084,0,200,0.0,inf
uf175,0.03,47,3084,6,200,0.03,466274.2739028017
uf175,0.03,48,3084,57,200,0.285,42335.31764974554
uf175,0.03,49,3084,39,200,0.195,65474.843606480594
uf175,0.03,50,3084,23,200,0.115,116252.92552187531
uf175,0.03,51,3084,8,200,0.04,347909.13625105494
uf175,0.03,52,3084,16,200,0.08,170329.46514582945
uf175,0.03,53,3084,9,200,0.045,308451.99858724786
uf175,0.03,54,3084,25,200,0.125,106359.59510676934
uf175,0.03,55,3084,1,200,0.005,2833361.8658058452
uf175,0.03,56,3084,22,200,0.11,121873.1636008011
uf175,0.03,57,3084,20,200,0.1,134797.6019755965
uf175,0.03,58,3084,136,200,0.68,12464.382600325374
uf175,0.03,59,3084,0,200,0.0,inf
uf175,0.03,60,3084,115,200,0.575,16597.998549491735
uf175,0.03,61,3084,92,200,0.46,23048.789878440944
uf175,0.03,62,3084,44,199,0.22110552763819097,56836.727473110615
uf175,0.03,63,3084,75,200,0.375,30217.521673990632
uf175,0.03,64,3084,15,200,0.075,182171.16524183797
uf175,0.03,65,3084,7,200,0.035,398637.9442076709
uf175,0.03,66,3084,34,200,0.17,76221.6336849715
uf175,0.03,67,3084,6,200,0.03,466274.2739028017
uf175,0.03,68,3084,2,200,0.01,1413121.4180906499
uf175,0.03,69,3084,9,200,0.045,308451.99858724786
uf175,0.03,70,3084,146,200,0.73,10847.004835837679
uf175,0.03,71,3084,62,200,0.31,38274.68320357739
uf175,0.03,72,3084,49,200,0.245,50535.40310817045
uf175,0.03,73,3084,6,200,0.03,466274.2739028017
uf175,0.03,74,3084,6,200,0.03,466274.2739028017
uf175,0.03,75,3084,52,200,0.26,47167.401661250304
uf175,0.03,76,3084,34,200,0.17,76221.6336849715
uf175,0.03,77,3084,69,200,0.345,33565.75770139968
uf175,0.03,78,3084,78,200,0.39,28732.4510153023
uf175,0.03,79,3084,0,200,0.0,inf
uf175,0.03,80,3084,10,200,0.05,276885.02021882863
uf175,0.03,81,3084,3,200,0.015,939703.9304557738
uf175,0.03,82,3084,2,196,0.01020408163265306,1384716.4843833428
uf175,0.03,83,3084,71,200,0.355,32388.105217270673
uf175,0.03,84,3084,2,200,0.01,1413121.4180906499
uf175,0.03,85,3084,4,200,0.02,702992.159930527
uf175,0.03,86,3084,13,200,0.065,211316.90320630083
uf175,0.03,87,3084,10,200,0.05,276885.02021882863
uf175,0.03,88,3084,13,200,0.065,211316.90320630083
uf175,0.03,89,3084,38,200,0.19,67398.80098779827
uf175,0.03,90,3084,77,200,0.385,29214.93609175323
uf175,0.03,91,3084,1,200,0.005,2833361.8658058452
uf175,0.03,92,3084,0,200,0.0,inf
uf175,0.03,93,3084,1,200,0.005,2833361.8658058452
uf175,0.03,94,3084,3,200,0.015,939703.9304557738
uf175,0.03,95,3084,82,200,0.41,26917.102978742103
uf175,0.03,96,3084,71,200,0.355,32388.105217270673
uf175,0.03,97,3084,1,200,0.005,2833361.8658058452
uf175,0.03,98,3084,52,200,0.26,47167.401661250304
uf175,0.03,99,3084,135,200,0.675,12636.32399905353
uf175,0.04,1,2219,3,200,0.015,676135.8695464858
uf175,0.04,2,2219,18,200,0.09,108353.29254332936
uf175,0.04,3,2219,34,200,0.17,54842.99777787023
uf175,0.04,4,2219,19,200,0.095,102372.65396691862
uf175,0.04,5,2219,1,200,0.005,2038660.823678071
uf175,0.04,6,2219,5,200,0.025,403623.9096626591
uf175,0.04,7,2219,15,200,0.075,131075.81571713308
uf175,0.04,8,2219,32,200,0.16,58610.11827789804
uf175,0.04,9,2219,0,200,0.0,inf
uf175,0.04,10,2219,35,200,0.175,53120.4039325789
uf175,0.04,100,2219,16,200,0.08,122555.47443534229
uf175,0.04,11,2219,95,200,0.475,15859.022844122203
uf175,0.04,12,2219,20,200,0.1,96989.58456026223
uf175,0.04,13,2219,6,200,0.03,335493.7139397915
uf175,0.04,14,2219,7,200,0.035,286828.0149795142
uf175,0.04,15,2219,35,200,0.175,53120.4039325789
uf175,0.04,16,2219,58,200,0.29,29836.968742656063
uf175,0.04,17,2219,2,200,0.01,1016769.269371969
uf175,0.04,18,2219,28,199,0.1407035175879397,67388.4672855586
uf175,0.04,19,2219,19,200,0.095,102372.65396691862
uf175,0.04,20,2219,1,200,0.005,2038660.823678071
uf175,0.04,21,2219,15,200,0.075,131075.81571713308
uf175,0.04,22,2219,35,200,0.175,53120.4039325789
uf175,0.04,23,2219,18,200,0.09,108353.29254332936
uf175,0.04,24,2219,0,200,0.0,inf
uf175,0.04,25,2219,10,200,0.05,199224.3384778148
uf175,0.04,26,2219,42,200,0.21,43351.31292001303
uf175,0.04,27,2219,45,200,0.225,40090.95081388208
uf175,0.04,28,2219,81,200,0.405,19682.190344561623
uf175,0.04,29,2219,18,200,0.09,108353.29254332936
uf175,0.04,30,2219,1,200,0.005,2038660.823678071
uf175,0.04,31,2219,10,200,0.05,199224.3384778148
uf175,0.04,32,2219,2,200,0.01,1016769.269371969
uf175,0.04,33,2219,0,200,0.0,inf
uf175,0.04,34,2219,26,200,0.13,73378.7228523271
uf175,0.04,35,2219,122,200,0.61,10852.570054477002
uf175,0.04,36,2219,1,200,0.005,2038660.823678071
uf175,0.04,37,2219,3,200,0.015,676135.8695464858
uf175,0.04,38,2219,34,200,0.17,54842.99777787023
uf175,0.04,39,2219,82,200,0.41,19367.39672821943
uf175,0.04,40,2219,13,200,0.065,152046.7601215245
uf175,0.04,41,2219,52,200,0.26,33937.89373745604
uf175,0.04,42,2219,9,200,0.045,221937.41402889206
uf175,0.04,43,2219,22,198,0.1111111111111111,86760.13982624619
uf175,0.04,44,2219,2,200,0.01,1016769.269371969
uf175,0.04,45,2219,1,200,0.005,2038660.823678071
uf175,0.04,46,2219,0,200,0.0,inf
uf175,0.04,47,2219,1,200,0.005,2038660.823678071
uf175,0.04,48,2219,37,200,0.185,49953.63066051302
uf175,0.04,49,2219,29,200,0.145,65232.19984083083
uf175,0.04,50,2219,13,200,0.065,152046.7601215245
uf175,0.04,51,2219,5,200,0.025,403623.9096626591
uf175,0.04,52,2219,18,200,0.09,108353.29254332936
uf175,0.04,53,2219,1,198,0.005050505050505051,2018223.0351667549
uf175,0.04,54,2219,8,200,0.04,250327.61781488033
uf175,0.04,55,2219,0,200,0.0,inf
uf175,0.04,56,2219,15,200,0.075,131075.81571713308
uf175,0.04,57,2219,13,200,0.065,152046.7601215245
uf175,0.04,58,2219,117,199,0.5879396984924623,11526.09844159783
uf175,0.04,59,2219,0,200,0.0,inf
uf175,0.04,60,2219,88,200,0.44,17624.26125825748
uf175,0.04,61,2219,91,200,0.455,16835.89192984655
uf175,0.04,62,2219,32,200,0.16,58610.11827789804
uf175,0.04,63,2219,63,200,0.315,27010.014217141626
uf175,0.04,64,2219,7,200,0.035,286828.0149795142
uf175,0.04,65,2219,8,200,0.04,250327.61781488033
uf175,0.04,66,2219,28,200,0.14,67754.12313535847
uf175,0.04,67,2219,8,200,0.04,250327.61781488033
uf175,0.04,68,2219,1,198,0.005050505050505051,2018223.0351667549
uf175,0.04,69,2219,7,200,0.035,286828.0149795142
uf175,0.04,70,2219,125,200,0.625,10418.605084758217
uf175,0.04,71,2219,36,200,0.18,51493.193775858264
uf175,0.04,72,2219,23,200,0.115,83646.31703406009
uf175,0.04,73,2219,7,200,0.035,286828.0149795142
uf175,0.04,74,2219,4,200,0.02,505816.9918566276
uf175,0.04,75,2219,34,200,0.17,54842.99777787023
uf175,0.04,76,2219,18,200,0.09,108353.29254332936
uf175,0.04,77,2219,64,200,0.32,26496.93229476839
uf175,0.04,78,2219,57,200,0.285,30461.112148114582
uf175,0.04,79,2219,1,200,0.005,2038660.823678071
uf175,0.04,80,2219,8,200,0.04,250327.61781488033
uf175,0.04,81,2219,2,200,0.01,1016769.269371969
uf175,0.04,82,2219,3,200,0.015,676135.8695464858
uf175,0.04,83,2219,56,198,0.2828282828282828,30739.00093187773
uf175,0.04,84,2219,3,200,0.015,676135.8695464858
uf175,0.04,85,2219,3,200,0.015,676135.8695464858
uf175,0.04,86,2219,4,200,0.02,505816.9918566276
uf175,0.04,87,2219,8,200,0.04,250327.61781488033
uf175,0.04,88,2219,15,200,0.075,131075.81571713308
uf175,0.04,89,2219,32,200,0.16,58610.11827789804
uf175,0.04,90,2219,60,200,0.3,28650.379894537567
uf175,0.04,91,2219,2,200,0.01,1016769.269371969
uf175,0.04,92,2219,0,200,0.0,inf
uf175,0.04,93,2219,3,199,0.01507537688442211,672729.5134974461
uf175,0.04,94,2219,1,200,0.005,2038660.823678071
uf175,0.04,95,2219,64,200,0.32,26496.93229476839
uf175,0.04,96,2219,60,200,0.3,28650.379894537567
uf175,0.04,97,2219,0,200,0.0,inf
uf175,0.04,98,2219,32,200,0.16,58610.11827789804
uf175,0.04,99,2219,107,200,0.535,13345.48010144075
uf175,0.05,1,2433,3,200,0.015,741342.3031124831
uf175,0.05,2,2433,17,200,0.085,126131.10409043731
uf175,0.05,3,2433,45,200,0.225,43957.3156062078
uf175,0.05,4,2433,32,200,0.16,64262.46857599186
uf175,0.05,5,2433,2,200,0.01,1114826.332754394
uf175,0.05,6,2433,4,200,0.02,554597.9004899391
uf175,0.05,7,2433,28,200,0.14,74288.31977842594
uf175,0.05,8,2433,31,200,0.155,66526.94909028886
uf175,0.05,9,2433,0,199,0.0,inf
uf175,0.05,10,2433,41,200,0.205,48839.30307721685
uf175,0.05,100,2433,22,200,0.11,96147.01914421176
uf175,0.05,11,2433,107,200,0.535,14632.516037316513
